2011,1,9,0.19245,0.74374,6
2011,1,10,0.27432,0.79089,6
2011,1,11,0.34785,0.81809,6
2011,1,12,0.36641,0.83984,6
2011,1,13,0.31194,0.87257,6
2011,1,14,0.15621,0.95923,6
2011,1,15,-0.06288,1.08433,7
2011,1,16,-0.26697,1.19166,7
2011,1,17,-0.51789,1.24833,7
2011,1,18,-0.75858,1.27698,7
2011,1,19,-1.01241,1.26264,7
2011,1,20,-1.22381,1.21242,8
2011,1,21,-1.42092,1.14835,8
2011,1,22,-1.57284,0.99957,8
2011,1,23,-1.60810,0.78784,8
2011,1,24,-1.58449,0.48634,8
2011,1,25,-1.52008,0.16943,8
2011,1,26,-1.40503,-0.14839,1
2011,1,27,-1.27261,-0.41979,1
2011,1,28,-1.08774,-0.66958,1
2011,1,29,-0.89452,-0.82854,1
2011,1,30,-0.67534,-0.92919,2
2011,1,31,-0.43919,-0.96119,2
2011,2,1,-0.27331,-0.97161,2
2011,2,2,-0.12478,-0.95394,2
2011,2,3,0.00822,-0.93200,3
2011,2,4,0.11089,-0.94040,3
2011,2,5,0.20317,-0.96140,3
2011,2,6,0.16916,-1.03088,3
2011,2,7,0.14995,-1.11406,3
2011,2,8,0.11496,-1.16504,3
2011,2,9,0.02702,-1.21754,3
2011,2,10,0.01050,-1.23534,3
2011,2,11,-0.01681,-1.21056,2
2011,2,12,-0.06292,-1.09973,2
2011,2,13,-0.10763,-0.95140,2
2011,2,14,-0.11919,-0.77016,2
2011,2,15,-0.05284,-0.53322,2
2011,2,16,0.00824,-0.31255,3
2011,2,17,0.07412,-0.15402,3
2011,2,18,0.16552,-0.00062,4
2011,2,19,0.23265,0.12128,5
2011,2,20,0.29317,0.19057,5
2011,2,21,0.34327,0.18453,5
2011,2,22,0.38209,0.17996,5
2011,2,23,0.41331,0.15430,5
2011,2,24,0.43752,0.10406,5
2011,2,25,0.43016,0.06978,5
2011,2,26,0.40202,0.09191,5
2011,2,27,0.37333,0.14477,5
2011,2,28,0.32508,0.23979,5
2011,3,1,0.24537,0.33591,6
2011,3,2,0.16565,0.45570,6
2011,3,3,0.08026,0.57610,6
