,temp,dem9
2000-07-15,   4.9, 428.8
2000-07-16,   5.2, 397.8
2000-07-17,   5.5, 441.8
2000-07-18,   6.2, 443.7
2000-07-19,   6.3, 450.4
2000-07-20,   7.7, 440.8
2000-07-21,   8.9, 428.5
2000-07-22,   5.9, 420.8
2000-07-23,   5.6, 394.6
2000-07-24,   8.5, 417.8
2000-07-25,   8.4, 426.1
2000-07-26,   7.8, 438.4
2000-07-27,   8.6, 433.6
2000-07-28,   8.4, 432.5
2000-07-29,   8.3, 401.6
2000-07-30,  10.5, 355.4
2000-07-31,  10.9, 398.5
2000-08-01,  12.2, 395.6
2000-08-02,  10.8, 414.3
2000-08-03,   7.4, 443.2
2000-08-04,   7.4, 440.6
2000-08-05,  10.3, 385.5
2000-08-06,  12.7, 337.7
2000-08-07,  15.1, 364.9
2000-08-08,  12.8, 390.8
2000-08-09,   8.9, 429.5
2000-08-10,   7.4, 443.2
2000-08-11,   6.3, 449.4
2000-08-12,   6.9, 412.8
2000-08-13,   9.1, 366.6
2000-08-14,  11.5, 393.7
2000-08-15,  11.8, 398.8
2000-08-16,  11.7, 407.1
2000-08-17,  13.6, 393.5
2000-08-18,  13.9, 388.4
2000-08-19,  15.1, 347.0
2000-08-20,  12.7, 337.7
2000-08-21,  16.4, 361.7
2000-08-22,  14.7, 375.6
2000-08-23,  13.6, 391.9
2000-08-24,  13.4, 395.1
2000-08-25,  11.4, 408.5
2000-08-26,  10.4, 384.7
2000-08-27,   9.9, 360.2
2000-08-28,   7.6, 425.0
2000-08-29,  10.0, 413.3
2000-08-30,  10.1, 419.9
2000-08-31,   8.9, 431.2
2000-09-01,   7.9, 436.6
2000-09-02,  10.1, 387.1
2000-09-03,  11.0, 351.3
2000-09-04,  11.8, 391.3
2000-09-05,  12.1, 396.4
2000-09-06,  14.3, 386.2
2000-09-07,  15.0, 382.3
2000-09-08,  15.5, 375.6
2000-09-09,  13.9, 356.7
2000-09-10,  17.6, 315.3
2000-09-11,  13.7, 376.1
2000-09-12,   9.6, 416.5
2000-09-13,   9.0, 428.7
2000-09-14,   8.4, 435.2
2000-09-15,  10.0, 419.7
2000-09-16,  10.9, 380.7
2000-09-17,  13.7, 329.7
2000-09-18,  15.7, 361.7
2000-09-19,  14.9, 374.0
2000-09-20,  14.0, 388.7
2000-09-21,  13.3, 395.9
2000-09-22,  12.1, 402.9
2000-09-23,  13.7, 358.3
2000-09-24,   8.9, 368.2
2000-09-25,   8.7, 416.2
2000-09-26,  12.5, 393.2
2000-09-27,  14.4, 385.4
2000-09-28,  16.7, 378.3
2000-09-29,  18.1, 375.6
2000-09-30,  18.6, 343.8
2000-10-01,  16.8, 315.3
2000-10-02,  13.4, 378.5
2000-10-03,  13.1, 388.4
2000-10-04,  12.4, 401.5
2000-10-05,  10.6, 417.6
2000-10-06,  12.4, 400.5
2000-10-07,  15.8, 343.8
2000-10-08,  17.3, 315.3
2000-10-09,  16.5, 361.7
2000-10-10,  14.8, 374.8
2000-10-11,  16.8, 376.6
2000-10-12,  17.3, 378.3
2000-10-13,  14.8, 381.2
2000-10-14,  14.9, 348.6
2000-10-15,  14.7, 321.7
2000-10-16,  15.8, 361.7
2000-10-17,  15.9, 369.2
2000-10-18,  17.1, 376.6
2000-10-19,  18.7, 378.3
2000-10-20,  20.6, 375.6
2000-10-21,  21.7, 343.8
2000-10-22,  20.5, 315.3
2000-10-23,  14.2, 372.1
2000-10-24,  14.4, 378.0
2000-10-25,  17.1, 376.6
2000-10-26,  18.4, 378.3
2000-10-27,  16.8, 375.6
2000-10-28,  13.1, 363.1
2000-10-29,  12.8, 336.9
2000-10-30,  18.8, 361.7
2000-10-31,  18.5, 369.2
2000-11-01,  17.8, 376.6
2000-11-02,  18.3, 378.3
2000-11-03,  17.7, 375.6
2000-11-04,  18.9, 343.8
2000-11-05,  18.8, 315.3
2000-11-06,  18.0, 361.7
2000-11-07,  17.9, 369.2
2000-11-08,  18.2, 376.6
2000-11-09,  18.1, 378.3
2000-11-10,  18.3, 375.6
2000-11-11,  19.0, 343.8
2000-11-12,  18.0, 315.3
2000-11-13,  15.2, 364.1
2000-11-14,  11.5, 401.2
2000-11-15,  13.2, 395.1
2000-11-16,  17.1, 378.3
2000-11-17,  20.2, 375.6
2000-11-18,  21.4, 343.8
2000-11-19,  19.8, 315.3
2000-11-20,  16.9, 361.7
2000-11-21,  19.5, 369.2
2000-11-22,  20.2, 376.6
2000-11-23,  20.0, 378.3
2000-11-24,  15.3, 377.2
2000-11-25,  17.2, 343.8
2000-11-26,  21.1, 315.3
2000-11-27,  23.1, 385.3
2000-11-28,  20.3, 369.2
2000-11-29,  16.9, 376.6
2000-11-30,  17.7, 378.3
2000-12-01,  20.1, 375.6
2000-12-02,  20.9, 343.8
2000-12-03,  18.8, 315.3
2000-12-04,  16.6, 361.7
2000-12-05,  19.9, 369.2
2000-12-06,  24.5, 430.3
2000-12-07,  24.8, 438.4
2000-12-08,  23.2, 401.4
2000-12-09,  24.8, 404.0
2000-12-10,  21.9, 315.3
2000-12-11,  24.9, 424.0
2000-12-12,  24.7, 427.2
2000-12-13,  24.8, 436.8
2000-12-14,  24.5, 432.0
2000-12-15,  19.0, 375.6
2000-12-16,  16.6, 343.8
2000-12-17,  22.1, 317.4
2000-12-18,  23.2, 387.4
2000-12-19,  21.5, 369.2
2000-12-20,  18.7, 376.6
2000-12-21,  20.8, 378.3
2000-12-22,  22.4, 384.2
2000-12-23,  18.3, 343.8
2000-12-24,  20.0, 315.3
2000-12-25,  24.9, 424.0
2000-12-26,  27.2, 480.9
2000-12-27,  23.7, 413.1
2000-12-28,  22.2, 382.6
2000-12-29,  23.6, 410.0
2000-12-30,  21.5, 343.8
2000-12-31,  23.8, 353.9
2001-01-01,  26.1, 449.7
2001-01-02,  28.0, 498.0
2001-01-03,  27.6, 496.9
2001-01-04,  28.4, 515.7
2001-01-05,  29.5, 536.7
2001-01-06,  27.4, 459.8
2001-01-07,  26.3, 407.6
2001-01-08,  23.2, 387.4
2001-01-09,  23.3, 397.1
2001-01-10,  20.4, 376.6
2001-01-11,  18.8, 378.3
2001-01-12,  20.5, 375.6
2001-01-13,  22.2, 348.1
2001-01-14,  23.7, 351.8
2001-01-15,  23.6, 396.0
2001-01-16,  25.9, 452.9
2001-01-17,  27.1, 486.2
2001-01-18,  23.6, 412.6
2001-01-19,  19.9, 375.6
2001-01-20,  20.5, 343.8
2001-01-21,  22.1, 317.4
2001-01-22,  24.1, 406.8
2001-01-23,  25.5, 444.4
2001-01-24,  26.3, 469.0
2001-01-25,  25.5, 453.4
2001-01-26,  25.3, 446.5
2001-01-27,  23.4, 373.9
2001-01-28,  23.4, 345.3
2001-01-29,  21.7, 361.7
2001-01-30,  22.9, 388.5
2001-01-31,  23.3, 404.5
2001-02-01,  22.6, 391.2
2001-02-02,  24.3, 425.0
2001-02-03,  20.4, 343.8
2001-02-04,  22.3, 321.7
2001-02-05,  24.0, 404.6
2001-02-06,  25.1, 435.8
2001-02-07,  25.6, 454.0
2001-02-08,  26.4, 472.8
2001-02-09,  26.9, 480.9
2001-02-10,  23.1, 367.5
2001-02-11,  18.6, 315.3
2001-02-12,  19.9, 361.7
2001-02-13,  20.7, 369.2
2001-02-14,  22.8, 393.8
2001-02-15,  23.2, 404.0
2001-02-16,  24.1, 420.7
2001-02-17,  24.3, 393.2
2001-02-18,  24.4, 366.8
2001-02-19,  25.3, 432.5
2001-02-20,  26.7, 470.1
2001-02-21,  27.6, 496.9
2001-02-22,  24.4, 429.8
2001-02-23,  27.2, 487.3
2001-02-24,  25.0, 408.3
2001-02-25,  24.6, 371.1
2001-02-26,  23.6, 396.0
2001-02-27,  25.7, 448.6
2001-02-28,  27.5, 494.8
2001-03-01,  25.9, 462.0
2001-03-02,  24.8, 435.8
2001-03-03,  26.7, 444.8
2001-03-04,  28.5, 454.9
2001-03-05,  25.1, 428.2
2001-03-06,  23.3, 397.1
2001-03-07,  22.6, 389.5
2001-03-08,  23.6, 412.6
2001-03-09,  24.6, 431.5
2001-03-10,  24.8, 404.0
2001-03-11,  22.5, 326.0
2001-03-12,  23.9, 402.5
2001-03-13,  24.6, 425.0
2001-03-14,  24.5, 430.3
2001-03-15,  25.7, 457.7
2001-03-16,  24.6, 431.5
2001-03-17,  25.4, 416.9
2001-03-18,  24.1, 360.4
2001-03-19,  18.1, 361.7
2001-03-20,  18.1, 369.2
2001-03-21,  18.7, 376.6
2001-03-22,  21.0, 378.3
2001-03-23,  20.3, 375.6
2001-03-24,  20.8, 343.8
2001-03-25,  18.2, 315.3
2001-03-26,  18.4, 361.7
2001-03-27,  17.1, 369.2
2001-03-28,  17.5, 376.6
2001-03-29,  19.3, 378.3
2001-03-30,  18.2, 375.6
2001-03-31,  18.8, 343.8
2001-04-01,  20.3, 315.3
2001-04-02,  21.2, 361.7
2001-04-03,  17.4, 369.2
2001-04-04,  16.9, 376.6
2001-04-05,  17.3, 378.3
2001-04-06,  16.1, 375.6
2001-04-07,  17.4, 343.8
2001-04-08,  19.5, 315.3
2001-04-09,  18.7, 361.7
2001-04-10,  18.9, 369.2
2001-04-11,  20.5, 376.6
2001-04-12,  21.1, 378.3
2001-04-13,  21.6, 375.6
2001-04-14,  22.1, 346.0
2001-04-15,  17.8, 315.3
2001-04-16,  19.2, 361.7
2001-04-17,  21.5, 369.2
2001-04-18,  22.8, 393.8
2001-04-19,  17.2, 378.3
2001-04-20,  16.1, 375.6
2001-04-21,  14.2, 354.3
2001-04-22,  14.2, 325.7
2001-04-23,  14.7, 368.1
2001-04-24,  11.8, 398.8
2001-04-25,  13.4, 393.5
2001-04-26,  14.4, 387.1
2001-04-27,  14.2, 386.0
2001-04-28,  12.3, 369.5
2001-04-29,  10.7, 353.8
2001-04-30,  13.2, 380.1
2001-05-01,  13.7, 383.6
2001-05-02,  12.3, 402.3
2001-05-03,  10.5, 418.4
2001-05-04,   9.4, 424.5
2001-05-05,  10.3, 385.5
2001-05-06,  12.5, 339.3
2001-05-07,  13.7, 376.1
2001-05-08,  14.0, 381.2
2001-05-09,  13.4, 393.5
2001-05-10,  11.9, 407.1
2001-05-11,  10.6, 414.9
2001-05-12,   9.0, 395.9
2001-05-13,   9.3, 365.0
2001-05-14,   9.5, 409.8
2001-05-15,  12.0, 397.2
2001-05-16,  11.9, 405.5
2001-05-17,  11.3, 411.9
2001-05-18,  12.0, 403.7
2001-05-19,  12.0, 371.9
2001-05-20,  13.9, 328.1
2001-05-21,  15.3, 363.3
2001-05-22,  15.2, 371.6
2001-05-23,  13.0, 396.7
2001-05-24,  15.0, 382.3
2001-05-25,  16.4, 375.6
2001-05-26,  18.6, 343.8
2001-05-27,  18.6, 315.3
2001-05-28,  18.4, 361.7
2001-05-29,  17.9, 369.2
2001-05-30,  18.3, 376.6
2001-05-31,  16.9, 378.3
2001-06-01,  13.8, 389.2
2001-06-02,  14.8, 349.4
2001-06-03,  14.3, 324.9
2001-06-04,  12.0, 389.7
2001-06-05,  13.6, 384.4
2001-06-06,  10.8, 414.3
2001-06-07,  13.6, 393.5
2001-06-08,  16.0, 375.6
2001-06-09,  17.9, 343.8
2001-06-10,  17.1, 315.3
2001-06-11,  19.8, 361.7
2001-06-12,  18.6, 369.2
2001-06-13,  18.8, 376.6
2001-06-14,  15.2, 380.7
2001-06-15,  12.1, 402.9
2001-06-16,   9.5, 391.9
2001-06-17,   8.1, 374.6
2001-06-18,   7.1, 429.0
2001-06-19,   7.1, 436.5
2001-06-20,   5.8, 454.4
2001-06-21,   7.5, 442.4
2001-06-22,   7.5, 439.8
2001-06-23,   8.0, 404.0
2001-06-24,   8.5, 371.4
2001-06-25,   6.9, 430.6
2001-06-26,   6.9, 438.1
2001-06-27,   7.9, 437.6
2001-06-28,  10.5, 418.4
2001-06-29,  12.1, 402.9
2001-06-30,  12.6, 367.1
2001-07-01,  12.4, 340.1
2001-07-02,   9.0, 413.8
2001-07-03,  13.9, 382.0
2001-07-04,  12.6, 399.9
2001-07-05,   6.8, 448.0
2001-07-06,   8.9, 428.5
2001-07-07,  14.1, 355.1
2001-07-08,  17.6, 315.3
2001-07-09,  15.5, 361.7
2001-07-10,   8.0, 429.3
2001-07-11,   7.4, 441.6
2001-07-12,   6.6, 449.6
2001-07-13,   9.4, 424.5
2001-07-14,   9.6, 391.1
2001-07-15,  10.2, 357.8
2001-07-16,  14.4, 370.5
2001-07-17,  14.7, 375.6
2001-07-18,  13.1, 395.9
2001-07-19,  12.5, 402.3
2001-07-20,  12.1, 402.9
2001-07-21,   8.2, 402.4
2001-07-22,   5.7, 393.8
2001-07-23,   5.9, 438.6
2001-07-24,   7.4, 434.1
2001-07-25,   8.5, 432.7
2001-07-26,   6.5, 450.4
2001-07-27,   5.6, 455.0
2001-07-28,   5.7, 422.4
2001-07-29,   9.0, 367.4
2001-07-30,  12.1, 388.9
2001-07-31,  14.2, 379.6
2001-08-01,  15.6, 376.6
2001-08-02,  20.0, 378.3
2001-08-03,  19.2, 375.6
2001-08-04,  15.1, 347.0
2001-08-05,  18.2, 315.3
2001-08-06,  12.1, 388.9
2001-08-07,  10.9, 406.1
2001-08-08,  12.0, 404.7
2001-08-09,  11.7, 408.7
2001-08-10,  12.9, 396.5
2001-08-11,  15.8, 343.8
2001-08-12,  17.5, 315.3
2001-08-13,  16.5, 361.7
2001-08-14,  16.4, 369.2
2001-08-15,  12.0, 404.7
2001-08-16,  11.4, 411.1
2001-08-17,  11.9, 404.5
2001-08-18,  12.4, 368.7
2001-08-19,  11.5, 347.3
2001-08-20,  10.4, 402.6
2001-08-21,  11.9, 398.0
2001-08-22,  12.6, 399.9
2001-08-23,  12.5, 402.3
2001-08-24,  12.7, 398.1
2001-08-25,  15.6, 343.8
2001-08-26,  17.9, 315.3
2001-08-27,  13.4, 378.5
2001-08-28,  11.5, 401.2
2001-08-29,  14.1, 387.9
2001-08-30,  14.8, 383.9
2001-08-31,  13.0, 395.7
2001-09-01,  12.0, 371.9
2001-09-02,  12.2, 341.7
2001-09-03,  11.7, 392.1
2001-09-04,  11.1, 404.5
2001-09-05,   9.6, 423.9
2001-09-06,  12.9, 399.1
2001-09-07,  14.4, 384.4
2001-09-08,  11.6, 375.1
2001-09-09,  11.7, 345.7
2001-09-10,  11.8, 391.3
2001-09-11,  10.9, 406.1
2001-09-12,  12.2, 403.1
2001-09-13,  13.2, 396.7
2001-09-14,  10.6, 414.9
2001-09-15,   9.5, 391.9
2001-09-16,   7.0, 383.4
2001-09-17,   9.3, 411.4
2001-09-18,  12.7, 391.6
2001-09-19,  14.9, 381.4
2001-09-20,  17.0, 378.3
2001-09-21,  16.5, 375.6
2001-09-22,  18.7, 343.8
2001-09-23,  19.4, 315.3
2001-09-24,  19.4, 361.7
2001-09-25,  13.2, 387.6
2001-09-26,  12.4, 401.5
2001-09-27,  13.5, 394.3
2001-09-28,  15.5, 375.6
2001-09-29,  16.7, 343.8
2001-09-30,  16.1, 315.3
2001-10-01,  15.8, 361.7
2001-10-02,  14.9, 374.0
2001-10-03,  15.0, 380.6
2001-10-04,  15.6, 378.3
2001-10-05,  15.6, 375.6
2001-10-06,  16.2, 343.8
2001-10-07,  17.7, 315.3
2001-10-08,  16.5, 361.7
2001-10-09,  15.3, 370.8
2001-10-10,  15.9, 376.6
2001-10-11,  12.9, 399.1
2001-10-12,  14.1, 386.8
2001-10-13,  16.0, 343.8
2001-10-14,  17.2, 315.3
2001-10-15,  16.5, 361.7
2001-10-16,  15.4, 370.0
2001-10-17,  17.2, 376.6
2001-10-18,  18.6, 378.3
2001-10-19,  18.7, 375.6
2001-10-20,  18.5, 343.8
2001-10-21,  13.4, 332.1
2001-10-22,  14.1, 372.9
2001-10-23,  17.7, 369.2
2001-10-24,  20.1, 376.6
2001-10-25,  19.8, 378.3
2001-10-26,  21.7, 375.6
2001-10-27,  20.0, 343.8
2001-10-28,  19.2, 315.3
2001-10-29,  17.8, 361.7
2001-10-30,  16.1, 369.2
2001-10-31,  17.1, 376.6
2001-11-01,  18.2, 378.3
2001-11-02,  16.8, 375.6
2001-11-03,  17.7, 343.8
2001-11-04,  18.3, 315.3
2001-11-05,  19.9, 361.7
2001-11-06,  17.8, 369.2
2001-11-07,  15.9, 376.6
2001-11-08,  14.5, 386.3
2001-11-09,  18.1, 375.6
2001-11-10,  19.4, 343.8
2001-11-11,  18.9, 315.3
2001-11-12,  18.1, 361.7
2001-11-13,  18.2, 369.2
2001-11-14,  18.4, 376.6
2001-11-15,  17.8, 378.3
2001-11-16,  14.8, 381.2
2001-11-17,  17.7, 343.8
2001-11-18,  22.1, 317.4
2001-11-19,  23.5, 393.9
2001-11-20,  22.1, 371.3
2001-11-21,  20.9, 376.6
2001-11-22,  20.8, 378.3
2001-11-23,  22.0, 375.6
2001-11-24,  15.6, 343.8
2001-11-25,  15.4, 316.1
2001-11-26,  18.8, 361.7
2001-11-27,  18.6, 369.2
2001-11-28,  17.8, 376.6
2001-11-29,  16.2, 378.3
2001-11-30,  15.1, 378.8
2001-12-01,  17.0, 343.8
2001-12-02,  14.4, 324.1
2001-12-03,  14.9, 366.5
2001-12-04,  17.6, 369.2
2001-12-05,  19.9, 376.6
2001-12-06,  20.5, 378.3
2001-12-07,  21.2, 375.6
2001-12-08,  14.7, 350.2
2001-12-09,  15.7, 315.3
2001-12-10,  18.9, 361.7
2001-12-11,  22.1, 371.3
2001-12-12,  22.7, 391.7
2001-12-13,  22.1, 380.4
2001-12-14,  22.1, 377.8
2001-12-15,  20.4, 343.8
2001-12-16,  20.2, 315.3
2001-12-17,  21.6, 361.7
2001-12-18,  19.9, 369.2
2001-12-19,  25.8, 458.2
2001-12-20,  23.4, 408.3
2001-12-21,  21.2, 375.6
2001-12-22,  19.2, 343.8
2001-12-23,  22.5, 326.0
2001-12-24,  24.0, 404.6
2001-12-25,  23.8, 407.8
2001-12-26,  25.4, 449.7
2001-12-27,  26.7, 479.2
2001-12-28,  26.2, 465.8
2001-12-29,  25.3, 414.7
2001-12-30,  24.6, 371.1
2001-12-31,  22.5, 372.4
2002-01-01,  22.5, 379.9
2002-01-02,  22.8, 393.8
2002-01-03,  22.9, 397.6
2002-01-04,  21.2, 375.6
2002-01-05,  17.9, 343.8
2002-01-06,  19.8, 315.3
2002-01-07,  20.9, 361.7
2002-01-08,  23.2, 394.9
2002-01-09,  23.5, 408.8
2002-01-10,  23.1, 401.9
2002-01-11,  24.4, 427.2
2002-01-12,  25.7, 423.3
2002-01-13,  26.2, 405.5
2002-01-14,  19.9, 361.7
2002-01-15,  19.9, 369.2
2002-01-16,  21.3, 376.6
2002-01-17,  21.1, 378.3
2002-01-18,  21.9, 375.6
2002-01-19,  22.4, 352.4
2002-01-20,  23.2, 341.0
2002-01-21,  21.0, 361.7
2002-01-22,  23.2, 394.9
2002-01-23,  26.1, 464.7
2002-01-24,  26.5, 474.9
2002-01-25,  25.1, 442.2
2002-01-26,  24.2, 391.1
2002-01-27,  23.5, 347.5
2002-01-28,  26.2, 451.9
2002-01-29,  24.1, 414.3
2002-01-30,  24.3, 426.0
2002-01-31,  24.5, 432.0
2002-02-01,  20.8, 375.6
2002-02-02,  18.8, 343.8
2002-02-03,  20.8, 315.3
2002-02-04,  21.4, 361.7
2002-02-05,  18.0, 369.2
2002-02-06,  18.8, 376.6
2002-02-07,  21.2, 378.3
2002-02-08,  21.5, 375.6
2002-02-09,  20.2, 343.8
2002-02-10,  22.4, 323.9
2002-02-11,  23.2, 387.4
2002-02-12,  23.0, 390.7
2002-02-13,  23.7, 413.1
2002-02-14,  24.4, 429.8
2002-02-15,  21.3, 375.6
2002-02-16,  19.3, 343.8
2002-02-17,  20.2, 315.3
2002-02-18,  20.9, 361.7
2002-02-19,  20.9, 369.2
2002-02-20,  20.7, 376.6
2002-02-21,  21.3, 378.3
2002-02-22,  21.9, 375.6
2002-02-23,  20.3, 343.8
2002-02-24,  18.4, 315.3
2002-02-25,  23.4, 391.7
2002-02-26,  26.9, 474.4
2002-02-27,  28.1, 507.7
2002-02-28,  24.1, 423.4
2002-03-01,  18.6, 375.6
2002-03-02,  19.7, 343.8
2002-03-03,  22.9, 334.6
2002-03-04,  24.6, 417.5
2002-03-05,  19.4, 369.2
2002-03-06,  21.8, 376.6
2002-03-07,  24.8, 438.4
2002-03-08,  24.8, 435.8
2002-03-09,  24.8, 404.0
2002-03-10,  24.6, 371.1
2002-03-11,  21.3, 361.7
2002-03-12,  22.0, 369.2
2002-03-13,  23.0, 398.1
2002-03-14,  24.4, 429.8
2002-03-15,  26.6, 474.4
2002-03-16,  22.5, 354.6
2002-03-17,  21.6, 315.3
2002-03-18,  19.8, 361.7
2002-03-19,  18.8, 369.2
2002-03-20,  17.3, 376.6
2002-03-21,  19.5, 378.3
2002-03-22,  20.7, 375.6
2002-03-23,  21.4, 343.8
2002-03-24,  21.6, 315.3
2002-03-25,  18.4, 361.7
2002-03-26,  17.5, 369.2
2002-03-27,  17.8, 376.6
2002-03-28,  18.7, 378.3
2002-03-29,  21.4, 375.6
2002-03-30,  18.2, 343.8
2002-03-31,  13.7, 329.7
2002-04-01,  12.3, 387.3
2002-04-02,  14.3, 378.8
2002-04-03,  17.5, 376.6
2002-04-04,  17.9, 378.3
2002-04-05,  19.6, 375.6
2002-04-06,  21.0, 343.8
2002-04-07,  21.6, 315.3
2002-04-08,  21.8, 361.7
2002-04-09,  20.3, 369.2
2002-04-10,  18.6, 376.6
2002-04-11,  17.2, 378.3
2002-04-12,  13.9, 388.4
2002-04-13,  14.3, 353.4
2002-04-14,  15.4, 316.1
2002-04-15,  17.1, 361.7
2002-04-16,  17.8, 369.2
2002-04-17,  18.3, 376.6
2002-04-18,  15.8, 378.3
2002-04-19,  18.0, 375.6
2002-04-20,  13.3, 361.5
2002-04-21,  11.2, 349.7
2002-04-22,  13.9, 374.5
2002-04-23,  15.5, 369.2
2002-04-24,  13.7, 391.1
2002-04-25,  13.9, 391.1
2002-04-26,  13.4, 392.5
2002-04-27,  11.7, 374.3
2002-04-28,  13.7, 329.7
2002-04-29,  15.4, 362.5
2002-04-30,  14.5, 377.2
2002-05-01,  13.9, 389.5
2002-05-02,  16.2, 378.3
2002-05-03,  16.3, 375.6
2002-05-04,  15.5, 343.8
2002-05-05,  15.1, 318.5
2002-05-06,  14.4, 370.5
2002-05-07,  16.0, 369.2
2002-05-08,  14.3, 386.2
2002-05-09,  13.9, 391.1
2002-05-10,  17.0, 375.6
