0,1,2,3
N,Norte,30/12/2006,334.512.125.000
N,Norte,31/12/2006,323.438.041.667
N,Norte,01/01/2007,316.514.625.000
N,Norte,02/01/2007,336.118.208.333
N,Norte,03/01/2007,341.979.166.667
N,Norte,04/01/2007,343.260.125.000
N,Norte,05/01/2007,343.490.291.667
N,Norte,06/01/2007,330.583.666.667
N,Norte,07/01/2007,323.209.083.333
N,Norte,08/01/2007,343.800.416.667
N,Norte,09/01/2007,343.386.458.333
N,Norte,10/01/2007,340.363.250.000
N,Norte,11/01/2007,345.763.166.667
N,Norte,12/01/2007,345.895.833.333
N,Norte,13/01/2007,333.666.875.000
N,Norte,14/01/2007,323.429.833.333
N,Norte,15/01/2007,349.271.000.000
N,Norte,16/01/2007,352.779.791.667
N,Norte,17/01/2007,356.076.416.667
N,Norte,18/01/2007,355.600.166.667
N,Norte,19/01/2007,354.218.750.000
N,Norte,20/01/2007,339.430.750.000
N,Norte,21/01/2007,324.951.708.333
N,Norte,22/01/2007,349.906.583.333
N,Norte,23/01/2007,352.090.416.667
N,Norte,24/01/2007,352.409.166.667
N,Norte,25/01/2007,354.290.083.333
N,Norte,26/01/2007,351.974.791.667
N,Norte,27/01/2007,335.389.750.000
N,Norte,28/01/2007,323.635.750.000
N,Norte,29/01/2007,342.847.375.000
N,Norte,30/01/2007,348.720.958.333
N,Norte,31/01/2007,347.490.166.667
N,Norte,01/02/2007,350.587.000.000
N,Norte,02/02/2007,344.648.375.000
N,Norte,03/02/2007,329.110.750.000
N,Norte,04/02/2007,318.752.333.333
N,Norte,05/02/2007,339.991.041.667
N,Norte,06/02/2007,340.200.541.667
N,Norte,07/02/2007,332.158.500.000
N,Norte,08/02/2007,335.340.458.333
N,Norte,09/02/2007,336.728.083.333
N,Norte,10/02/2007,329.087.125.000
N,Norte,11/02/2007,316.706.000.000
N,Norte,12/02/2007,338.912.250.000
N,Norte,13/02/2007,338.934.333.333
N,Norte,14/02/2007,341.504.125.000
N,Norte,15/02/2007,331.103.041.667
N,Norte,16/02/2007,338.653.750.000
N,Norte,17/02/2007,323.124.791.667
N,Norte,18/02/2007,316.365.250.000
N,Norte,19/02/2007,315.977.458.333
N,Norte,20/02/2007,310.437.958.333
N,Norte,21/02/2007,318.236.875.000
N,Norte,22/02/2007,331.183.125.000
N,Norte,23/02/2007,331.683.500.000
N,Norte,24/02/2007,324.772.416.667
N,Norte,25/02/2007,316.069.750.000
N,Norte,26/02/2007,341.784.166.667
N,Norte,27/02/2007,341.267.083.333
N,Norte,28/02/2007,343.218.833.333
N,Norte,01/03/2007,340.668.833.333
N,Norte,02/03/2007,339.481.458.333
N,Norte,03/03/2007,330.396.375.000
N,Norte,04/03/2007,318.473.625.000
N,Norte,05/03/2007,343.201.791.667
N,Norte,06/03/2007,344.385.666.667
N,Norte,07/03/2007,343.392.245.833
N,Norte,08/03/2007,341.985.833.333
N,Norte,09/03/2007,346.845.833.333
N,Norte,10/03/2007,336.612.166.667
N,Norte,11/03/2007,318.594.375.000
N,Norte,12/03/2007,341.922.125.000
N,Norte,13/03/2007,341.570.125.000
N,Norte,14/03/2007,346.096.041.667
N,Norte,15/03/2007,345.535.708.333
N,Norte,16/03/2007,345.886.041.667
N,Norte,17/03/2007,334.794.750.000
N,Norte,18/03/2007,322.754.875.000
N,Norte,19/03/2007,341.559.791.667
N,Norte,20/03/2007,343.771.500.000
N,Norte,21/03/2007,341.008.125.000
N,Norte,22/03/2007,333.429.458.333
N,Norte,23/03/2007,339.283.625.000
N,Norte,24/03/2007,334.706.083.333
N,Norte,25/03/2007,319.822.625.000
N,Norte,26/03/2007,346.727.500.000
N,Norte,27/03/2007,342.831.833.333
N,Norte,28/03/2007,340.472.958.333
N,Norte,29/03/2007,348.895.125.000
N,Norte,30/03/2007,352.965.833.333
N,Norte,31/03/2007,340.982.166.667
N,Norte,01/04/2007,329.234.250.000
N,Norte,02/04/2007,348.895.625.000
N,Norte,03/04/2007,349.310.708.333
N,Norte,04/04/2007,348.992.208.333
N,Norte,05/04/2007,344.379.458.333
N,Norte,06/04/2007,332.496.625.000
N,Norte,07/04/2007,342.152.916.667
N,Norte,08/04/2007,333.942.250.000
N,Norte,09/04/2007,359.308.875.000
N,Norte,10/04/2007,354.379.125.000
N,Norte,11/04/2007,355.612.333.333
N,Norte,12/04/2007,355.616.708.333
N,Norte,13/04/2007,354.438.791.667
N,Norte,14/04/2007,343.675.625.000
N,Norte,15/04/2007,325.528.708.333
N,Norte,16/04/2007,353.087.125.000
N,Norte,17/04/2007,353.243.458.333
N,Norte,18/04/2007,353.431.333.333
N,Norte,19/04/2007,354.984.375.000
N,Norte,20/04/2007,353.798.000.000
N,Norte,21/04/2007,337.408.875.000
N,Norte,22/04/2007,329.858.875.000
N,Norte,23/04/2007,352.892.500.000
N,Norte,24/04/2007,358.133.500.000
N,Norte,25/04/2007,363.176.625.000
N,Norte,26/04/2007,366.377.750.000
N,Norte,27/04/2007,363.700.500.000
N,Norte,28/04/2007,346.105.416.667
N,Norte,29/04/2007,328.344.583.333
N,Norte,30/04/2007,350.844.583.333
N,Norte,01/05/2007,334.042.166.667
N,Norte,02/05/2007,360.082.708.333
N,Norte,03/05/2007,360.199.250.000
N,Norte,04/05/2007,358.077.666.667
N,Norte,05/05/2007,347.850.458.333
N,Norte,06/05/2007,336.905.708.333
N,Norte,07/05/2007,360.303.875.000
N,Norte,08/05/2007,362.440.541.667
N,Norte,09/05/2007,356.224.583.333
N,Norte,10/05/2007,353.747.833.333
N,Norte,11/05/2007,352.009.250.000
N,Norte,12/05/2007,352.380.625.000
N,Norte,13/05/2007,335.996.000.000
N,Norte,14/05/2007,357.069.416.667
N,Norte,15/05/2007,363.826.375.000
N,Norte,16/05/2007,366.485.583.333
N,Norte,17/05/2007,366.307.375.000
N,Norte,18/05/2007,363.261.583.333
N,Norte,19/05/2007,354.174.583.333
N,Norte,20/05/2007,338.266.833.333
N,Norte,21/05/2007,359.838.500.000
N,Norte,22/05/2007,363.820.250.000
N,Norte,23/05/2007,356.828.458.333
N,Norte,24/05/2007,359.197.125.000
N,Norte,25/05/2007,360.334.708.333
N,Norte,26/05/2007,341.591.833.333
N,Norte,27/05/2007,328.930.375.000
N,Norte,28/05/2007,352.724.500.000
N,Norte,29/05/2007,355.772.000.000
N,Norte,30/05/2007,354.301.416.667
N,Norte,31/05/2007,353.259.041.667
N,Norte,01/06/2007,349.063.291.667
N,Norte,02/06/2007,340.375.333.333
N,Norte,03/06/2007,329.238.083.333
N,Norte,04/06/2007,355.128.250.000
N,Norte,05/06/2007,350.046.416.667
N,Norte,06/06/2007,349.752.208.333
N,Norte,07/06/2007,335.067.875.000
N,Norte,08/06/2007,349.142.541.667
N,Norte,09/06/2007,340.479.958.333
N,Norte,10/06/2007,327.968.666.667
N,Norte,11/06/2007,351.376.291.667
N,Norte,12/06/2007,353.645.125.000
N,Norte,13/06/2007,350.874.125.000
N,Norte,14/06/2007,348.460.875.000
N,Norte,15/06/2007,345.747.291.667
N,Norte,16/06/2007,338.727.125.000
N,Norte,17/06/2007,330.826.041.667
N,Norte,18/06/2007,348.858.583.333
N,Norte,19/06/2007,351.694.458.333
N,Norte,20/06/2007,351.508.791.667
N,Norte,21/06/2007,348.283.708.333
N,Norte,22/06/2007,346.680.500.000
N,Norte,23/06/2007,336.402.333.333
N,Norte,24/06/2007,330.524.666.667
N,Norte,25/06/2007,354.465.000.000
N,Norte,26/06/2007,354.968.208.333
N,Norte,27/06/2007,355.257.416.667
N,Norte,28/06/2007,354.431.416.667
N,Norte,29/06/2007,353.992.625.000
N,Norte,30/06/2007,340.875.583.333
N,Norte,01/07/2007,328.705.875.000
N,Norte,02/07/2007,346.738.458.333
N,Norte,03/07/2007,349.936.541.667
N,Norte,04/07/2007,347.873.333.333
N,Norte,05/07/2007,346.915.791.667
N,Norte,06/07/2007,348.329.458.333
N,Norte,07/07/2007,339.307.708.333
N,Norte,08/07/2007,331.391.250.000
N,Norte,09/07/2007,351.076.583.333
N,Norte,10/07/2007,350.563.458.333
N,Norte,11/07/2007,348.840.166.667
N,Norte,12/07/2007,352.539.416.667
N,Norte,13/07/2007,347.264.250.000
N,Norte,14/07/2007,338.445.666.667
N,Norte,15/07/2007,327.011.375.000
N,Norte,16/07/2007,349.455.333.333
N,Norte,17/07/2007,353.126.416.667
N,Norte,18/07/2007,350.146.208.333
N,Norte,19/07/2007,346.668.083.333
N,Norte,20/07/2007,348.206.250.000
N,Norte,21/07/2007,336.332.041.667
N,Norte,22/07/2007,325.409.541.667
N,Norte,23/07/2007,344.695.916.667
N,Norte,24/07/2007,351.138.208.333
N,Norte,25/07/2007,350.047.416.667
N,Norte,26/07/2007,346.975.458.333
N,Norte,27/07/2007,344.651.583.333
N,Norte,28/07/2007,338.355.958.333
N,Norte,29/07/2007,324.405.500.000
N,Norte,30/07/2007,343.170.583.333
N,Norte,31/07/2007,337.867.916.667
N,Norte,01/08/2007,353.687.166.667
N,Norte,02/08/2007,346.300.125.000
N,Norte,03/08/2007,345.646.041.667
N,Norte,04/08/2007,343.235.625.000
N,Norte,05/08/2007,328.582.375.000
N,Norte,06/08/2007,349.340.625.000
N,Norte,07/08/2007,349.781.958.333
N,Norte,08/08/2007,357.416.708.333
N,Norte,09/08/2007,355.858.958.333
N,Norte,10/08/2007,355.827.333.333
N,Norte,11/08/2007,345.951.166.667
N,Norte,12/08/2007,336.777.750.000
N,Norte,13/08/2007,355.692.250.000
N,Norte,14/08/2007,350.671.291.667
N,Norte,15/08/2007,348.651.083.333
N,Norte,16/08/2007,356.317.875.000
N,Norte,17/08/2007,357.539.500.000
N,Norte,18/08/2007,347.035.166.667
N,Norte,19/08/2007,337.303.000.000
N,Norte,20/08/2007,359.998.833.333
N,Norte,21/08/2007,365.413.458.333
N,Norte,22/08/2007,364.651.708.333
N,Norte,23/08/2007,355.008.458.333
N,Norte,24/08/2007,364.091.375.000
N,Norte,25/08/2007,356.362.583.333
N,Norte,26/08/2007,341.052.500.000
N,Norte,27/08/2007,359.597.541.667
N,Norte,28/08/2007,363.489.833.333
N,Norte,29/08/2007,358.491.333.333
N,Norte,30/08/2007,360.987.291.667
N,Norte,31/08/2007,360.347.291.667
N,Norte,01/09/2007,345.945.833.333
N,Norte,02/09/2007,335.727.083.333
N,Norte,03/09/2007,355.690.500.000
N,Norte,04/09/2007,357.718.791.667
N,Norte,05/09/2007,356.594.625.000
N,Norte,06/09/2007,357.886.541.667
N,Norte,07/09/2007,342.246.000.000
N,Norte,08/09/2007,345.907.375.000
N,Norte,09/09/2007,335.440.291.667
N,Norte,10/09/2007,361.435.875.000
N,Norte,11/09/2007,364.337.416.667
N,Norte,12/09/2007,365.073.500.000
N,Norte,13/09/2007,364.536.000.000
N,Norte,14/09/2007,365.656.583.333
N,Norte,15/09/2007,353.787.125.000
N,Norte,16/09/2007,341.217.416.667
N,Norte,17/09/2007,362.372.166.667
N,Norte,18/09/2007,361.799.833.333
N,Norte,19/09/2007,360.964.125.000
N,Norte,20/09/2007,358.158.125.000
N,Norte,21/09/2007,363.803.875.000
N,Norte,22/09/2007,349.916.333.333
N,Norte,23/09/2007,339.116.666.667
N,Norte,24/09/2007,364.809.583.333
N,Norte,25/09/2007,365.207.625.000
N,Norte,26/09/2007,359.119.125.000
N,Norte,27/09/2007,364.021.250.000
N,Norte,28/09/2007,364.244.916.667
N,Norte,29/09/2007,355.122.625.000
N,Norte,30/09/2007,339.959.916.667
N,Norte,01/10/2007,366.532.083.333
N,Norte,02/10/2007,365.658.916.667
N,Norte,03/10/2007,361.465.333.333
N,Norte,04/10/2007,355.577.708.333
N,Norte,05/10/2007,358.584.875.000
N,Norte,06/10/2007,355.484.708.333
N,Norte,07/10/2007,343.301.000.000
N,Norte,08/10/2007,366.786.000.000
N,Norte,09/10/2007,367.883.958.333
N,Norte,10/10/2007,362.177.000.000
N,Norte,11/10/2007,363.277.041.667
N,Norte,12/10/2007,342.263.708.333
N,Norte,13/10/2007,341.770.958.333
N,Norte,14/10/2007,316.728.875.000
N,Norte,15/10/2007,356.750.125.000
N,Norte,16/10/2007,362.326.166.667
N,Norte,17/10/2007,362.556.000.000
N,Norte,18/10/2007,361.187.416.667
N,Norte,19/10/2007,358.536.333.333
N,Norte,20/10/2007,351.573.041.667
N,Norte,21/10/2007,339.320.833.333
N,Norte,22/10/2007,358.858.125.000
N,Norte,23/10/2007,356.202.208.333
N,Norte,24/10/2007,360.244.875.000
N,Norte,25/10/2007,362.288.041.667
N,Norte,26/10/2007,364.968.708.333
N,Norte,27/10/2007,352.185.916.667
N,Norte,28/10/2007,342.890.291.667
N,Norte,29/10/2007,359.642.625.000
N,Norte,30/10/2007,362.753.000.000
N,Norte,31/10/2007,363.393.625.000
N,Norte,01/11/2007,359.357.416.667
N,Norte,02/11/2007,342.462.000.000
N,Norte,03/11/2007,349.617.500.000
N,Norte,04/11/2007,332.189.250.000
N,Norte,05/11/2007,354.137.541.667
N,Norte,06/11/2007,354.031.375.000
N,Norte,07/11/2007,361.020.083.333
N,Norte,08/11/2007,362.583.708.333
N,Norte,09/11/2007,359.370.875.000
N,Norte,10/11/2007,344.858.916.667
N,Norte,11/11/2007,332.010.041.667
N,Norte,12/11/2007,354.881.958.333
N,Norte,13/11/2007,356.266.041.667
N,Norte,14/11/2007,356.720.250.000
N,Norte,15/11/2007,344.603.166.667
N,Norte,16/11/2007,357.194.541.667
N,Norte,17/11/2007,350.378.250.000
N,Norte,18/11/2007,339.237.500.000
N,Norte,19/11/2007,360.956.291.667
N,Norte,20/11/2007,363.568.291.667
N,Norte,21/11/2007,366.153.291.667
N,Norte,22/11/2007,363.845.083.333
N,Norte,23/11/2007,361.844.541.667
N,Norte,24/11/2007,346.124.291.667
N,Norte,25/11/2007,336.005.500.000
N,Norte,26/11/2007,358.193.916.667
N,Norte,27/11/2007,359.687.666.667
N,Norte,28/11/2007,356.365.375.000
N,Norte,29/11/2007,357.113.666.667
N,Norte,30/11/2007,359.082.083.333
N,Norte,01/12/2007,345.783.416.667
N,Norte,02/12/2007,330.657.958.333
N,Norte,03/12/2007,350.637.750.000
N,Norte,04/12/2007,356.996.375.000
N,Norte,05/12/2007,356.714.375.000
N,Norte,06/12/2007,361.347.708.333
N,Norte,07/12/2007,357.360.000.000
N,Norte,08/12/2007,343.041.083.333
N,Norte,09/12/2007,331.053.333.333
N,Norte,10/12/2007,352.281.375.000
N,Norte,11/12/2007,354.186.583.333
N,Norte,12/12/2007,357.755.041.667
N,Norte,13/12/2007,359.390.000.000
N,Norte,14/12/2007,358.563.166.667
N,Norte,15/12/2007,348.957.875.000
N,Norte,16/12/2007,334.493.541.667
N,Norte,17/12/2007,349.566.333.333
N,Norte,18/12/2007,355.721.500.000
N,Norte,19/12/2007,359.039.791.667
N,Norte,20/12/2007,357.391.625.000
N,Norte,21/12/2007,360.088.166.667
N,Norte,22/12/2007,351.047.541.667
N,Norte,23/12/2007,342.085.041.667
N,Norte,24/12/2007,345.284.416.667
N,Norte,25/12/2007,331.514.250.000
N,Norte,26/12/2007,352.955.250.000
N,Norte,27/12/2007,356.490.833.333
N,Norte,28/12/2007,352.525.166.667
N,Norte,29/12/2007,344.833.958.333
N,Norte,30/12/2007,338.759.416.667
N,Norte,31/12/2007,338.671.708.333
N,Norte,01/01/2008,322.752.416.667
N,Norte,02/01/2008,344.310.083.333
N,Norte,03/01/2008,349.767.583.333
N,Norte,04/01/2008,353.106.500.000
N,Norte,05/01/2008,343.660.041.667
N,Norte,06/01/2008,335.674.125.000
N,Norte,07/01/2008,355.393.833.333
N,Norte,08/01/2008,355.583.083.333
N,Norte,09/01/2008,356.792.958.333
N,Norte,10/01/2008,349.901.541.667
N,Norte,11/01/2008,352.207.083.333
N,Norte,12/01/2008,344.545.875.000
N,Norte,13/01/2008,331.833.875.000
N,Norte,14/01/2008,350.680.250.000
N,Norte,15/01/2008,344.389.833.333
N,Norte,16/01/2008,342.722.375.000
N,Norte,17/01/2008,348.678.250.000
N,Norte,18/01/2008,345.806.791.667
N,Norte,19/01/2008,336.453.250.000
N,Norte,20/01/2008,329.261.166.667
N,Norte,21/01/2008,350.512.125.000
N,Norte,22/01/2008,351.159.500.000
N,Norte,23/01/2008,349.233.041.667
N,Norte,24/01/2008,352.561.458.333
N,Norte,25/01/2008,355.148.500.000
N,Norte,26/01/2008,347.673.291.667
N,Norte,27/01/2008,333.838.416.667
N,Norte,28/01/2008,348.420.583.333
N,Norte,29/01/2008,355.517.166.667
N,Norte,30/01/2008,357.064.541.667
N,Norte,31/01/2008,355.421.916.667
N,Norte,01/02/2008,346.397.416.667
N,Norte,02/02/2008,342.089.791.667
N,Norte,03/02/2008,330.123.212.500
N,Norte,04/02/2008,338.009.500.000
N,Norte,05/02/2008,335.442.541.667
N,Norte,06/02/2008,347.735.208.333
N,Norte,07/02/2008,360.670.708.333
N,Norte,08/02/2008,359.150.916.667
N,Norte,09/02/2008,355.372.583.333
N,Norte,10/02/2008,342.418.875.000
N,Norte,11/02/2008,362.765.791.667
N,Norte,12/02/2008,358.817.291.667
N,Norte,13/02/2008,358.182.250.000
N,Norte,14/02/2008,360.772.583.333
N,Norte,15/02/2008,359.913.916.667
N,Norte,16/02/2008,346.081.000.000
N,Norte,17/02/2008,340.594.708.333
N,Norte,18/02/2008,353.844.166.667
N,Norte,19/02/2008,360.802.500.000
N,Norte,20/02/2008,359.656.291.667
N,Norte,21/02/2008,356.608.458.333
N,Norte,22/02/2008,354.857.458.333
N,Norte,23/02/2008,350.429.791.667
N,Norte,24/02/2008,343.356.458.333
N,Norte,25/02/2008,362.336.708.333
N,Norte,26/02/2008,366.937.250.000
N,Norte,27/02/2008,364.888.333.333
N,Norte,28/02/2008,366.271.583.333
N,Norte,29/02/2008,361.963.916.667
N,Norte,01/03/2008,346.125.875.000
N,Norte,02/03/2008,328.273.458.333
N,Norte,03/03/2008,356.459.541.667
N,Norte,04/03/2008,361.037.916.667
N,Norte,05/03/2008,360.763.333.333
N,Norte,06/03/2008,360.370.875.000
N,Norte,07/03/2008,361.933.083.333
N,Norte,08/03/2008,352.909.250.000
N,Norte,09/03/2008,333.972.291.667
N,Norte,10/03/2008,362.846.458.333
N,Norte,11/03/2008,356.137.208.333
N,Norte,12/03/2008,364.484.958.333
N,Norte,13/03/2008,363.936.583.333
N,Norte,14/03/2008,362.486.500.000
N,Norte,15/03/2008,349.927.791.667
N,Norte,16/03/2008,329.475.958.333
N,Norte,17/03/2008,356.118.833.333
N,Norte,18/03/2008,364.230.458.333
N,Norte,19/03/2008,361.887.916.667
N,Norte,20/03/2008,352.239.791.667
N,Norte,21/03/2008,337.776.916.667
N,Norte,22/03/2008,350.617.541.667
N,Norte,23/03/2008,340.913.583.333
N,Norte,24/03/2008,368.737.958.333
N,Norte,25/03/2008,370.846.083.333
N,Norte,26/03/2008,370.678.791.667
N,Norte,27/03/2008,367.599.750.000
N,Norte,28/03/2008,370.275.875.000
N,Norte,29/03/2008,358.044.666.667
N,Norte,30/03/2008,341.893.041.667
N,Norte,31/03/2008,363.521.916.667
N,Norte,01/04/2008,362.529.666.667
N,Norte,02/04/2008,361.903.666.667
N,Norte,03/04/2008,369.445.375.000
N,Norte,04/04/2008,363.034.625.000
N,Norte,05/04/2008,343.443.875.000
N,Norte,06/04/2008,315.884.208.333
N,Norte,07/04/2008,355.707.416.667
N,Norte,08/04/2008,358.126.041.667
N,Norte,09/04/2008,362.482.083.333
N,Norte,10/04/2008,363.776.541.667
N,Norte,11/04/2008,362.949.625.000
N,Norte,12/04/2008,348.864.666.667
N,Norte,13/04/2008,341.598.291.667
N,Norte,14/04/2008,363.385.625.000
N,Norte,15/04/2008,369.334.625.000
N,Norte,16/04/2008,368.327.125.000
N,Norte,17/04/2008,370.869.833.333
N,Norte,18/04/2008,373.646.750.000
N,Norte,19/04/2008,362.584.625.000
N,Norte,20/04/2008,348.154.208.333
N,Norte,21/04/2008,347.122.083.333
N,Norte,22/04/2008,371.710.375.000
N,Norte,23/04/2008,372.649.375.000
N,Norte,24/04/2008,370.957.708.333
N,Norte,25/04/2008,368.720.375.000
N,Norte,26/04/2008,360.537.625.000
N,Norte,27/04/2008,346.626.958.333
N,Norte,28/04/2008,371.722.583.333
N,Norte,29/04/2008,372.602.000.000
N,Norte,30/04/2008,368.950.500.000
N,Norte,01/05/2008,340.498.791.667
N,Norte,02/05/2008,358.182.041.667
N,Norte,03/05/2008,348.559.291.667
N,Norte,04/05/2008,336.473.291.667
N,Norte,05/05/2008,356.663.416.667
N,Norte,06/05/2008,358.633.333.333
N,Norte,07/05/2008,362.117.500.000
N,Norte,08/05/2008,364.577.708.333
N,Norte,09/05/2008,368.595.791.667
N,Norte,10/05/2008,351.779.458.333
N,Norte,11/05/2008,335.402.125.000
N,Norte,12/05/2008,364.411.041.667
N,Norte,13/05/2008,371.855.125.000
N,Norte,14/05/2008,373.936.791.667
N,Norte,15/05/2008,371.403.291.667
N,Norte,16/05/2008,377.800.208.333
N,Norte,17/05/2008,365.770.000.000
N,Norte,18/05/2008,353.291.291.667
N,Norte,19/05/2008,379.846.083.333
N,Norte,20/05/2008,386.827.791.667
N,Norte,21/05/2008,381.097.875.000
N,Norte,22/05/2008,357.143.583.333
N,Norte,23/05/2008,370.737.208.333
N,Norte,24/05/2008,361.906.416.667
N,Norte,25/05/2008,342.825.416.667
N,Norte,26/05/2008,367.323.375.000
N,Norte,27/05/2008,374.759.375.000
N,Norte,28/05/2008,378.745.958.333
N,Norte,29/05/2008,380.016.250.000
N,Norte,30/05/2008,379.764.375.000
N,Norte,31/05/2008,369.140.916.667
N,Norte,01/06/2008,339.633.250.000
N,Norte,02/06/2008,366.129.958.333
N,Norte,03/06/2008,362.536.750.000
N,Norte,04/06/2008,370.798.750.000
N,Norte,05/06/2008,368.728.958.333
N,Norte,06/06/2008,368.456.916.667
N,Norte,07/06/2008,354.118.375.000
N,Norte,08/06/2008,346.692.291.667
N,Norte,09/06/2008,368.994.708.333
N,Norte,10/06/2008,369.441.041.667
N,Norte,11/06/2008,372.294.750.000
N,Norte,12/06/2008,371.454.416.667
N,Norte,13/06/2008,365.831.250.000
N,Norte,14/06/2008,355.638.625.000
N,Norte,15/06/2008,349.456.583.333
N,Norte,16/06/2008,369.971.041.667
N,Norte,17/06/2008,374.550.250.000
N,Norte,18/06/2008,370.694.708.333
N,Norte,19/06/2008,366.649.625.000
N,Norte,20/06/2008,369.814.125.000
N,Norte,21/06/2008,357.543.875.000
N,Norte,22/06/2008,342.590.875.000
N,Norte,23/06/2008,363.693.833.333
N,Norte,24/06/2008,372.055.083.333
N,Norte,25/06/2008,369.422.833.333
N,Norte,26/06/2008,370.579.291.667
N,Norte,27/06/2008,371.577.875.000
N,Norte,28/06/2008,358.797.541.667
N,Norte,29/06/2008,344.093.958.333
N,Norte,30/06/2008,369.192.583.333
N,Norte,01/07/2008,369.131.708.333
N,Norte,02/07/2008,366.144.208.333
N,Norte,03/07/2008,364.636.875.000
N,Norte,04/07/2008,363.845.875.000
N,Norte,05/07/2008,353.312.458.333
N,Norte,06/07/2008,342.853.916.667
N,Norte,07/07/2008,366.686.125.000
N,Norte,08/07/2008,370.086.208.333
N,Norte,09/07/2008,370.942.333.333
N,Norte,10/07/2008,368.730.583.333
N,Norte,11/07/2008,367.362.458.333
N,Norte,12/07/2008,360.196.291.667
N,Norte,13/07/2008,346.448.791.667
N,Norte,14/07/2008,359.639.416.667
N,Norte,15/07/2008,367.737.625.000
N,Norte,16/07/2008,363.758.208.333
N,Norte,17/07/2008,360.657.791.667
N,Norte,18/07/2008,357.455.041.667
N,Norte,19/07/2008,347.873.500.000
N,Norte,20/07/2008,337.152.875.000
N,Norte,21/07/2008,371.201.041.667
N,Norte,22/07/2008,374.284.250.000
N,Norte,23/07/2008,369.463.166.667
N,Norte,24/07/2008,369.530.583.333
N,Norte,25/07/2008,375.769.166.667
N,Norte,26/07/2008,361.977.291.667
N,Norte,27/07/2008,343.948.000.000
N,Norte,28/07/2008,361.839.333.333
N,Norte,29/07/2008,364.503.833.333
N,Norte,30/07/2008,367.821.875.000
N,Norte,31/07/2008,371.055.583.333
N,Norte,01/08/2008,367.443.750.000
N,Norte,02/08/2008,361.184.750.000
N,Norte,03/08/2008,346.247.208.333
N,Norte,04/08/2008,372.160.083.333
N,Norte,05/08/2008,378.157.291.667
N,Norte,06/08/2008,377.614.916.667
N,Norte,07/08/2008,379.731.541.667
N,Norte,08/08/2008,382.075.625.000
N,Norte,09/08/2008,369.485.625.000
N,Norte,10/08/2008,350.094.083.333
N,Norte,11/08/2008,372.155.625.000
N,Norte,12/08/2008,376.144.250.000
N,Norte,13/08/2008,374.911.666.667
N,Norte,14/08/2008,374.009.375.000
N,Norte,15/08/2008,361.793.541.667
N,Norte,16/08/2008,363.981.208.333
N,Norte,17/08/2008,352.865.416.667
N,Norte,18/08/2008,374.346.416.667
N,Norte,19/08/2008,372.311.833.333
N,Norte,20/08/2008,378.257.916.667
N,Norte,21/08/2008,377.516.250.000
N,Norte,22/08/2008,375.518.791.667
N,Norte,23/08/2008,366.464.333.333
N,Norte,24/08/2008,354.532.708.333
N,Norte,25/08/2008,375.798.500.000
N,Norte,26/08/2008,376.437.000.000
N,Norte,27/08/2008,374.906.166.667
N,Norte,28/08/2008,373.876.416.667
N,Norte,29/08/2008,374.468.250.000
N,Norte,30/08/2008,363.936.541.667
N,Norte,31/08/2008,351.692.166.667
N,Norte,01/09/2008,372.436.500.000
N,Norte,02/09/2008,374.337.333.333
N,Norte,03/09/2008,371.619.500.000
N,Norte,04/09/2008,369.262.958.333
N,Norte,05/09/2008,372.691.125.000
N,Norte,06/09/2008,364.109.000.000
N,Norte,07/09/2008,351.070.750.000
N,Norte,08/09/2008,365.495.791.667
N,Norte,09/09/2008,377.038.708.333
