,1
2020-04-16,212900.38
2020-04-17,213890.82
2020-04-18,203513.55
2020-04-19,192642.38
2020-04-20,210460.61
2020-04-21,214520.87
2020-04-22,210288.11
2020-04-23,211036.4
2020-04-24,213884.65
2020-04-25,206410.68
2020-04-26,197090.86
2020-04-27,211499.14
2020-04-28,213988.35
2020-04-29,214250.59
2020-04-30,211031.68
2020-05-01,190608.34
2020-05-02,195349.58000000002
2020-05-03,192455.23
2020-05-04,208112.7
2020-05-05,209339.67
2020-05-06,208348.77
2020-05-07,211538.23
2020-05-08,211738.13
2020-05-09,205130.94
2020-05-10,194005.83
2020-05-11,210572.52
2020-05-12,215084.21
2020-05-13,212965.55
2020-05-14,213128.14
2020-05-15,210216.96
2020-05-16,203969.48
2020-05-17,195822.51
2020-05-18,210788.18
2020-05-19,217973.33
2020-05-20,217114.34
2020-05-21,202102.19
2020-05-22,211358.52
2020-05-23,203857.14
2020-05-24,193491.21
2020-05-25,206655.67
2020-05-26,210674.91
2020-05-27,215990.33
2020-05-28,218120.13
2020-05-29,219818.05
2020-05-30,209354.19
2020-05-31,198045.55
2020-06-01,209570.79
2020-06-02,218272.87
2020-06-03,210844.71
2020-06-04,211031.04
2020-06-05,214525.76
2020-06-06,209030.84
2020-06-07,200017.33
2020-06-08,218455.29
2020-06-09,220278.7
2020-06-10,219733.98
2020-06-11,222413.79
2020-06-12,219635.51
2020-06-13,211813.96
2020-06-14,199865.55
2020-06-15,215647.96
2020-06-16,216586.92
2020-06-17,219141.55
2020-06-18,220012.63
2020-06-19,219474.36
2020-06-20,213634.82
2020-06-21,201787.68
2020-06-22,218626.71
2020-06-23,219584.24
2020-06-24,216694.46
2020-06-25,222753.75
2020-06-26,220108.15
2020-06-27,210599.04
2020-06-28,199584.51
2020-06-29,201908.62
2020-06-30,210690.96
2020-07-01,212715.34
2020-07-02,207335.22
2020-07-03,206299.72
2020-07-04,206068.04
2020-07-05,194615.9
2020-07-06,211697.69
2020-07-07,216327.86
2020-07-08,214413.3
2020-07-09,211609.88
2020-07-10,213058.84
2020-07-11,206541.28
2020-07-12,195708.45
2020-07-13,208147.66
2020-07-14,209173.81
2020-07-15,207719.53
2020-07-16,200570.18
2020-07-17,211253.29
2020-07-18,205658.0
2020-07-19,195622.06
2020-07-20,208369.06
2020-07-21,215771.99
2020-07-22,212251.69
2020-07-23,211742.51
2020-07-24,213482.66
2020-07-25,210782.38999999998
2020-07-26,201184.0
2020-07-27,213446.23
2020-07-28,215633.39
2020-07-29,214115.91
2020-07-30,214617.62
2020-07-31,212710.87
2020-08-01,202796.91
2020-08-02,193567.83
2020-08-03,206677.54
2020-08-04,209641.41
2020-08-05,207055.76
2020-08-06,206582.8
2020-08-07,206174.32
2020-08-08,198286.36000000002
2020-08-09,189541.08
2020-08-10,211237.82
2020-08-11,215702.53
2020-08-12,217058.82
2020-08-13,218256.69
2020-08-14,215627.79
2020-08-15,198614.56
2020-08-16,193633.29
2020-08-17,211888.87
2020-08-18,219606.65
2020-08-19,216153.66
2020-08-20,214665.46
2020-08-21,211140.93
2020-08-22,201168.97999999998
2020-08-23,193496.65
2020-08-24,212097.08
2020-08-25,214892.77
2020-08-26,215115.06
2020-08-27,217380.4
2020-08-28,220400.47999999998
2020-08-29,205324.28
2020-08-30,196394.72
2020-08-31,217511.4
2020-09-01,221139.62
2020-09-02,213325.33
2020-09-03,212981.73
2020-09-04,212429.52
2020-09-05,202576.54
2020-09-06,191212.38
2020-09-07,211682.52
2020-09-08,218828.53
2020-09-09,210927.73
2020-09-10,210028.03
2020-09-11,209515.53
2020-09-12,198201.98
2020-09-13,189788.84
2020-09-14,207881.16
2020-09-15,212206.1
2020-09-16,209014.94
2020-09-17,204918.58000000002
2020-09-18,186551.06
2020-09-19,184784.89
2020-09-20,188061.25
2020-09-21,209193.81
2020-09-22,210684.43
2020-09-23,207822.21
2020-09-24,209848.56
2020-09-25,217453.03
2020-09-26,202470.8
2020-09-27,189736.65
2020-09-28,210304.31
2020-09-29,215162.82
2020-09-30,208577.46
2020-10-01,209707.51
2020-10-02,211531.08000000002
2020-10-03,204469.5
2020-10-04,193241.0
2020-10-05,209876.34
2020-10-06,210425.31
2020-10-07,208843.0
2020-10-08,209200.2
2020-10-09,211738.94
2020-10-10,201035.3
2020-10-11,188173.95
2020-10-12,192991.24
2020-10-13,213042.89
2020-10-14,210956.36
2020-10-15,213813.88
2020-10-16,213641.33
2020-10-17,204983.74
2020-10-18,191725.7
2020-10-19,210113.85
2020-10-20,213012.91
2020-10-21,213051.76
2020-10-22,211592.1
2020-10-23,213799.21
2020-10-24,203151.45
2020-10-25,191516.97
2020-10-26,215308.33
2020-10-27,218795.98
2020-10-28,215958.04
2020-10-29,216700.97
2020-10-30,217376.19
2020-10-31,200369.22999999998
2020-11-01,193880.36
2020-11-02,212573.7
2020-11-03,215391.52
2020-11-04,215540.25
2020-11-05,214934.73
2020-11-06,216976.51
2020-11-07,205528.67
2020-11-08,193610.99
2020-11-09,215234.53
2020-11-10,219589.29
2020-11-11,217975.57
2020-11-12,215784.81
2020-11-13,213113.46
2020-11-14,199327.78
2020-11-15,188743.46
2020-11-16,211810.42
2020-11-17,216618.24000000002
2020-11-18,216101.51
2020-11-19,219981.49
2020-11-20,220008.88
2020-11-21,208026.58000000002
2020-11-22,193322.2
2020-11-23,216519.13
2020-11-24,220131.54
2020-11-25,219279.53
2020-11-26,223823.66
2020-11-27,225729.12
2020-11-28,212645.73
2020-11-29,198459.08
2020-11-30,224343.81
2020-12-01,227136.81
2020-12-02,222723.59
2020-12-03,226565.93
2020-12-04,227045.35
2020-12-05,216955.49
2020-12-06,201622.86
2020-12-07,218059.17
2020-12-08,208517.98
2020-12-09,224966.41
2020-12-10,221891.76
2020-12-11,224693.16
2020-12-12,215432.74
2020-12-13,205668.52
2020-12-14,225651.36
2020-12-15,228113.13
2020-12-16,227340.15
2020-12-17,227275.06
2020-12-18,226120.75
2020-12-19,216551.75
2020-12-20,207609.11
2020-12-21,231720.49
2020-12-22,234516.97
2020-12-23,232700.6
2020-12-24,227734.19
2020-12-25,202093.62
2020-12-26,210703.45
2020-12-27,208628.13
2020-12-28,233011.06
2020-12-29,233980.1
2020-12-30,234379.13999999998
2020-12-31,227464.58
2021-01-01,200826.09
2021-01-02,208674.99
2021-01-03,206265.71
2021-01-04,229780.5
2021-01-05,231214.15
2021-01-06,228439.16999999998
2021-01-07,225025.85
2021-01-08,226835.35
2021-01-09,209729.72
2021-01-10,196942.34
2021-01-11,222889.38
2021-01-12,228574.44
2021-01-13,222695.36000000002
2021-01-14,218528.4
2021-01-15,220968.31
2021-01-16,210633.51
2021-01-17,201510.19
2021-01-18,225984.54
2021-01-19,231379.98
2021-01-20,230972.31
2021-01-21,226191.21
2021-01-22,227971.91
2021-01-23,217090.17
2021-01-24,203373.36
2021-01-25,227250.6
2021-01-26,229942.73
2021-01-27,228432.93
2021-01-28,225304.23
2021-01-29,220702.68
2021-01-30,200979.78
2021-01-31,190557.37
2021-02-01,212571.04
2021-02-02,219149.81
2021-02-03,218249.62
2021-02-04,226862.7
2021-02-05,222971.26
2021-02-06,211002.93
2021-02-07,196538.91
2021-02-08,220396.16999999998
2021-02-09,222774.83
2021-02-10,226414.75
2021-02-11,225273.71
2021-02-12,220796.37
2021-02-13,212857.54
2021-02-14,196297.41
2021-02-15,217829.71
2021-02-16,222522.93
2021-02-17,222321.1
2021-02-18,221246.55
2021-02-19,223971.87
2021-02-20,218578.64
2021-02-21,208470.29
2021-02-22,228312.22999999998
2021-02-23,234297.41
2021-02-24,235035.65
2021-02-25,235247.12
2021-02-26,237624.2
2021-02-27,226242.26
2021-02-28,212417.6
2021-03-01,231651.13999999998
2021-03-02,233797.27
2021-03-03,234909.6
2021-03-04,236039.96
2021-03-05,239338.62
2021-03-06,226787.86
2021-03-07,214944.53
2021-03-08,238349.22
2021-03-09,237769.82
2021-03-10,230620.3
2021-03-11,229508.82
2021-03-12,232431.49
2021-03-13,220025.82
2021-03-14,206654.16
2021-03-15,222738.38
2021-03-16,225654.72
2021-03-17,223459.14
2021-03-18,225285.27
2021-03-19,226682.3
2021-03-20,213996.89
2021-03-21,202431.11
2021-03-22,225897.02
2021-03-23,227259.63
2021-03-24,226127.62
2021-03-25,225913.02
2021-03-26,226526.77
2021-03-27,215717.03
2021-03-28,201545.28
2021-03-29,223689.69
2021-03-30,228612.1
2021-03-31,225568.3
2021-04-01,216750.04
2021-04-02,200112.28
2021-04-03,200071.72
2021-04-04,199619.76
2021-04-05,219030.72
2021-04-06,223600.85
2021-04-07,222641.04
2021-04-08,223032.25
2021-04-09,222696.83
2021-04-10,214668.16
2021-04-11,200487.52000000002
2021-04-12,221868.22
2021-04-13,227252.9
2021-04-14,221638.3
2021-04-15,219851.51
2021-04-16,220252.93
2021-04-17,211123.58
2021-04-18,198572.28
2021-04-19,220125.06
2021-04-20,223712.28
2021-04-21,218904.1
2021-04-22,222845.86
2021-04-23,222572.57
2021-04-24,214322.43
2021-04-25,203006.55
2021-04-26,220624.33
2021-04-27,225796.02
2021-04-28,224674.87
2021-04-29,224156.03
2021-04-30,226128.13
2021-05-01,203591.59
2021-05-02,204482.66
2021-05-03,224364.24
2021-05-04,227937.07
2021-05-05,225454.96
2021-05-06,225766.57
2021-05-07,228509.53
2021-05-08,215806.26
2021-05-09,201287.96
2021-05-10,223545.77000000002
2021-05-11,227833.98
2021-05-12,226090.79
2021-05-13,221032.69
2021-05-14,221692.73
2021-05-15,208179.82
2021-05-16,204899.85
2021-05-17,228306.26
2021-05-18,232876.16
2021-05-19,231592.16999999998
2021-05-20,231810.82
2021-05-21,216920.87
2021-05-22,215145.31
2021-05-23,208908.48
2021-05-24,230617.91
2021-05-25,234586.52
2021-05-26,232232.15
2021-05-27,231738.07
2021-05-28,229723.45
2021-05-29,224039.1
2021-05-30,213048.85
2021-05-31,226338.15
2021-06-01,223996.02
2021-06-02,218890.9
2021-06-03,218724.46
2021-06-04,223821.75
2021-06-05,218894.56
2021-06-06,210533.8
2021-06-07,224426.43
2021-06-08,226605.84
2021-06-09,226080.05
2021-06-10,225947.18
2021-06-11,223857.75
2021-06-12,216741.35
2021-06-13,209088.54
2021-06-14,227007.45
2021-06-15,234564.78
2021-06-16,228740.44
2021-06-17,230261.09
2021-06-18,234247.92
2021-06-19,223382.7
2021-06-20,213274.99
2021-06-21,218870.69
2021-06-22,233472.1
2021-06-23,236455.76
2021-06-24,237357.02
2021-06-25,241620.79
2021-06-26,230203.51
2021-06-27,220607.7
2021-06-28,223977.62
2021-06-29,238631.43
2021-06-30,241918.07
2021-07-01,238512.13
2021-07-02,237978.97
2021-07-03,226134.08
2021-07-04,216654.08000000002
2021-07-05,238628.53
2021-07-06,240761.75
2021-07-07,234719.07
2021-07-08,232700.41
2021-07-09,236482.2
2021-07-10,225600.11
2021-07-11,217855.83
2021-07-12,239642.6
2021-07-13,240347.4
2021-07-14,239197.06
2021-07-15,238716.73
2021-07-16,222605.38
2021-07-17,217422.75
2021-07-18,208291.73
2021-07-19,228717.47
2021-07-20,233850.64
2021-07-21,224994.66
2021-07-22,226939.11
2021-07-23,230905.21
2021-07-24,228637.19
2021-07-25,217577.46
2021-07-26,235629.72
2021-07-27,238856.88
2021-07-28,236577.33000000002
2021-07-29,234632.37
2021-07-30,234496.29
2021-07-31,221191.14
2021-08-01,207423.76
2021-08-02,223305.67
2021-08-03,228681.54
2021-08-04,229400.08
2021-08-05,234028.02
2021-08-06,234624.03
2021-08-07,225788.67
2021-08-08,215177.18
2021-08-09,236802.28
2021-08-10,234206.7
2021-08-11,232924.35
2021-08-12,237546.72
2021-08-13,238680.35
2021-08-14,224455.39
2021-08-15,216916.33
2021-08-16,236801.75
2021-08-17,236752.09
2021-08-18,234980.65
2021-08-19,234156.28
2021-08-20,237191.36
2021-08-21,221013.51
2021-08-22,210058.87
2021-08-23,236595.83000000002
2021-08-24,233758.01
2021-08-25,228640.63
2021-08-26,229117.6
2021-08-27,231299.33
2021-08-28,213718.95
2021-08-29,204487.11
2021-08-30,226061.9
2021-08-31,229046.47
2021-09-01,224937.7
2021-09-02,220263.5
2021-09-03,225871.05
2021-09-04,210724.19
2021-09-05,197032.5
2021-09-06,226364.9
2021-09-07,230011.05
2021-09-08,225293.96
2021-09-09,227320.43
2021-09-10,226194.16
2021-09-11,219580.53
2021-09-12,209530.15
2021-09-13,232661.28
2021-09-14,233561.2
2021-09-15,221050.01
2021-09-16,215361.32
2021-09-17,202309.14
2021-09-18,194390.07
2021-09-19,193700.49
2021-09-20,222919.77
2021-09-21,229333.38
2021-09-22,227298.4
2021-09-23,223957.9
2021-09-24,224594.37
2021-09-25,213212.58000000002
2021-09-26,201250.83000000002
2021-09-27,221097.76
2021-09-28,221905.26
2021-09-29,216484.79
2021-09-30,216975.76
2021-10-01,218934.83
2021-10-02,209859.31
2021-10-03,201761.24
2021-10-04,221412.12
2021-10-05,223158.79
2021-10-06,221873.64
2021-10-07,224793.05
2021-10-08,224224.03
2021-10-09,210546.32
2021-10-10,199159.29
2021-10-11,203844.19
2021-10-12,225894.64
2021-10-13,224072.6
2021-10-14,222315.37
2021-10-15,224817.77
2021-10-16,215351.94
2021-10-17,202904.68
2021-10-18,225235.31
2021-10-19,229525.76
2021-10-20,230910.22
2021-10-21,226815.05
2021-10-22,227579.62
2021-10-23,215953.56
2021-10-24,203177.75
2021-10-25,227234.1
2021-10-26,228845.65
2021-10-27,227401.65
2021-10-28,231543.94
2021-10-29,234046.02
2021-10-30,221662.11
2021-10-31,205544.53
2021-11-01,206193.19
2021-11-02,225815.13
2021-11-03,224657.35
2021-11-04,222733.68
2021-11-05,226257.84
2021-11-06,216190.63
2021-11-07,204279.12
2021-11-08,229119.77
2021-11-09,232987.94
2021-11-10,226945.76
2021-11-11,229436.15
2021-11-12,232048.94
2021-11-13,218009.08
2021-11-14,203968.45
2021-11-15,225500.72
2021-11-16,230319.98
2021-11-17,225215.84
2021-11-18,229750.65
2021-11-19,230516.69999999998
2021-11-20,218837.13
2021-11-21,207015.22
2021-11-22,234589.54
2021-11-23,237259.04
2021-11-24,233941.78
2021-11-25,232222.98
2021-11-26,234088.27
2021-11-27,220705.3
2021-11-28,208494.87
2021-11-29,231348.22
2021-11-30,232393.36
2021-12-01,229040.75
2021-12-02,232419.44
2021-12-03,232451.39
2021-12-04,222121.19
2021-12-05,213024.37
2021-12-06,228994.06
2021-12-07,233152.91999999998
2021-12-08,219778.99
2021-12-09,239357.47
2021-12-10,238197.95
2021-12-11,222978.0
2021-12-12,208135.04
2021-12-13,231485.34
2021-12-14,235966.18
2021-12-15,235038.63
2021-12-16,238205.33000000002
2021-12-17,237175.16
2021-12-18,225181.31
2021-12-19,214323.92
2021-12-20,242133.84
2021-12-21,243739.33
2021-12-22,241959.62
2021-12-23,239078.71
2021-12-24,233195.37
2021-12-25,207908.42
2021-12-26,212946.89
2021-12-27,241069.38
2021-12-28,245699.91
2021-12-29,237616.25
2021-12-30,238819.89
2021-12-31,228644.67
2022-01-01,199184.44
2022-01-02,203992.12
2022-01-03,232255.07
2022-01-04,235542.49
2022-01-05,232531.8
2022-01-06,233715.31
2022-01-07,239182.76
2022-01-08,225503.46
2022-01-09,206717.04
2022-01-10,231431.64
2022-01-11,233045.11000000002
2022-01-12,234336.34
2022-01-13,232480.56
2022-01-14,233754.01
2022-01-15,220407.01
2022-01-16,204018.12
2022-01-17,222615.27
2022-01-18,227012.99
2022-01-19,223864.43
2022-01-20,224625.15
2022-01-21,228145.99
2022-01-22,216734.16
2022-01-23,205057.42
2022-01-24,230570.45
2022-01-25,237805.28
2022-01-26,239864.72
2022-01-27,246457.86
2022-01-28,244936.41
2022-01-29,224719.19
2022-01-30,209329.57
2022-01-31,231633.5
2022-02-01,238244.22999999998
2022-02-02,235127.58000000002
2022-02-03,234759.13
2022-02-04,236681.24
2022-02-05,224422.69
2022-02-06,211801.29
2022-02-07,234589.24
2022-02-08,239102.53
2022-02-09,234463.04
2022-02-10,231479.84
2022-02-11,228885.81
2022-02-12,222843.04
2022-02-13,207171.79
2022-02-14,226056.37
2022-02-15,230319.31
2022-02-16,233544.8
2022-02-17,238622.73
2022-02-18,238555.36000000002
2022-02-19,224969.85
2022-02-20,210810.43
2022-02-21,233174.65
2022-02-22,235972.61
2022-02-23,230606.71
2022-02-24,229195.53
2022-02-25,238112.53
2022-02-26,225209.65
2022-02-27,210502.89
2022-02-28,233406.32
2022-03-01,235089.47
2022-03-02,233562.85
2022-03-03,238352.13999999998
2022-03-04,239305.2
2022-03-05,225647.48
2022-03-06,212815.18
2022-03-07,233392.12
2022-03-08,234509.69
2022-03-09,227031.76
2022-03-10,229772.34
2022-03-11,235059.08
2022-03-12,224781.03
2022-03-13,211395.49
2022-03-14,236159.53
2022-03-15,239930.28
2022-03-16,233386.36000000002
2022-03-17,232595.44999999998
2022-03-18,235447.59
2022-03-19,222630.88
2022-03-20,211429.24
2022-03-21,230724.49
2022-03-22,235772.82
2022-03-23,233287.8
2022-03-24,232412.47
2022-03-25,235453.55
2022-03-26,224271.03
2022-03-27,208963.85
2022-03-28,231640.21
2022-03-29,235813.04
2022-03-30,236190.28
2022-03-31,235854.58
2022-04-01,230665.19
2022-04-02,220803.44999999998
2022-04-03,206677.65
2022-04-04,226704.05
2022-04-05,227704.23
2022-04-06,222643.58000000002
2022-04-07,218108.78
2022-04-08,215967.95
2022-04-09,207299.57
2022-04-10,193549.56
2022-04-11,215559.01
2022-04-12,219681.79
2022-04-13,222375.34
2022-04-14,226370.12
2022-04-15,207782.99
2022-04-16,205388.14
2022-04-17,208076.14
2022-04-18,229730.80000000002
2022-04-19,231328.8
2022-04-20,228450.17
2022-04-21,231505.47999999998
2022-04-22,230138.76
2022-04-23,220348.64
2022-04-24,207182.62
2022-04-25,219977.97
2022-04-26,229397.96
2022-04-27,229060.57
2022-04-28,232635.87
2022-04-29,234223.63
2022-04-30,221186.54
2022-05-01,206772.08
2022-05-02,226202.38
2022-05-03,227457.27
2022-05-04,226193.85
2022-05-05,229996.32
2022-05-06,227121.92
2022-05-07,217788.58
2022-05-08,214410.02
2022-05-09,230768.52
2022-05-10,231592.4
2022-05-11,233987.07
2022-05-12,234786.32
2022-05-13,235092.01
2022-05-14,228523.04
2022-05-15,214851.43
2022-05-16,233693.09
2022-05-17,237831.24
2022-05-18,237094.09
2022-05-19,234181.26
2022-05-20,235214.73
2022-05-21,217668.16
2022-05-22,217191.55
2022-05-23,233946.01
2022-05-24,233179.04
2022-05-25,231086.77
2022-05-26,237445.25
2022-05-27,241702.05
2022-05-28,235948.45
2022-05-29,224144.63
2022-05-30,248046.7
2022-05-31,252835.82
2022-06-01,247960.3
2022-06-02,244906.16
2022-06-03,246126.58
2022-06-04,230518.05
2022-06-05,217076.18
2022-06-06,236489.3
2022-06-07,235612.54
2022-06-08,235682.36
2022-06-09,234359.3
2022-06-10,237017.88
2022-06-11,226766.86000000002
2022-06-12,219690.46
2022-06-13,239275.99
2022-06-14,241981.98
2022-06-15,240990.43
2022-06-16,243085.82
2022-06-17,245411.46
2022-06-18,230884.02
2022-06-19,219889.6
2022-06-20,239004.77
2022-06-21,230395.02
2022-06-22,243031.94
2022-06-23,243445.86
2022-06-24,247215.96
2022-06-25,229838.14
2022-06-26,218468.81
2022-06-27,225588.0
2022-06-28,241038.57
2022-06-29,241070.04
2022-06-30,240076.0
2022-07-01,245593.72
2022-07-02,228800.36000000002
2022-07-03,226917.9
2022-07-04,241918.31
2022-07-05,243595.92
2022-07-06,244989.77
2022-07-07,237271.68
2022-07-08,231820.89
2022-07-09,227217.46
2022-07-10,219942.87
2022-07-11,235605.74
2022-07-12,240444.82
2022-07-13,245743.56
2022-07-14,245619.81
2022-07-15,244544.1
2022-07-16,218870.76
2022-07-17,222697.1
2022-07-18,236434.41999999998
2022-07-19,236362.06
2022-07-20,234677.78
2022-07-21,230373.94
2022-07-22,231688.13
2022-07-23,222167.11
2022-07-24,215749.89
2022-07-25,235524.77
2022-07-26,237164.15
2022-07-27,238714.45
2022-07-28,237163.96
2022-07-29,236197.64
2022-07-30,227078.21
2022-07-31,214827.51
2022-08-01,235725.32
2022-08-02,237412.73
2022-08-03,238162.24
2022-08-04,231866.08
2022-08-05,233271.71
2022-08-06,227459.89
2022-08-07,216027.35
2022-08-08,233531.33000000002
2022-08-09,232211.59
2022-08-10,231858.97
2022-08-11,234429.71
2022-08-12,233428.48
2022-08-13,220821.91
2022-08-14,216740.06
2022-08-15,219343.24
2022-08-16,242111.47
2022-08-17,239079.6
2022-08-18,237269.77
2022-08-19,232463.38
2022-08-20,219903.07
2022-08-21,204138.66
2022-08-22,231429.93
2022-08-23,228535.11000000002
2022-08-24,227185.66999999998
2022-08-25,223301.2
2022-08-26,227326.98
2022-08-27,210680.29
2022-08-28,200135.74
2022-08-29,219405.83
2022-08-30,229196.84
2022-08-31,230001.71
2022-09-01,227570.32
2022-09-02,223094.09
2022-09-03,211641.16
2022-09-04,197489.19
2022-09-05,216318.72
2022-09-06,222078.59
2022-09-07,224504.41
2022-09-08,231084.97
2022-09-09,220699.46
2022-09-10,213185.19
2022-09-11,204961.55
2022-09-12,218284.13
2022-09-13,221569.29
2022-09-14,221549.14
2022-09-15,220152.06
2022-09-16,210702.69
2022-09-17,207727.78
2022-09-18,198940.83000000002
2022-09-19,202527.92
2022-09-20,234159.23
2022-09-21,237231.96
2022-09-22,232588.49
2022-09-23,231547.64
2022-09-24,226146.26
2022-09-25,208704.36
2022-09-26,230575.84
2022-09-27,228372.76
2022-09-28,227542.92
2022-09-29,227662.41999999998
2022-09-30,224638.97
2022-10-01,212024.51
2022-10-02,199391.54
2022-10-03,224753.54
2022-10-04,229050.53
2022-10-05,223984.65
2022-10-06,224148.31
2022-10-07,227528.71
2022-10-08,213552.36
2022-10-09,200779.06
2022-10-10,206040.07
2022-10-11,229054.77
2022-10-12,227862.97
2022-10-13,225019.39
2022-10-14,224809.32
2022-10-15,216191.64
2022-10-16,205948.81
2022-10-17,226764.62
2022-10-18,225272.65
2022-10-19,225897.14
2022-10-20,226377.65
2022-10-21,223891.57
2022-10-22,211981.15
2022-10-23,200907.17
2022-10-24,223292.34
2022-10-25,225739.83000000002
2022-10-26,226574.19999999998
2022-10-27,227121.86
2022-10-28,229392.38
2022-10-29,217906.45
2022-10-30,204649.49
2022-10-31,205879.71
2022-11-01,207891.73
2022-11-02,225083.65
2022-11-03,226559.27
2022-11-04,230608.9
2022-11-05,218140.0
2022-11-06,206210.56
2022-11-07,227464.38
2022-11-08,229654.19
2022-11-09,229943.6
2022-11-10,229960.01
2022-11-11,232230.44
2022-11-12,220212.99
2022-11-13,205712.43
2022-11-14,225424.63999999998
2022-11-15,234745.5
2022-11-16,235939.36000000002
2022-11-17,236725.64
2022-11-18,238987.5
2022-11-19,225547.2
2022-11-20,206693.92
2022-11-21,230780.54
2022-11-22,235762.74
2022-11-23,232325.65
2022-11-24,232970.55
2022-11-25,237035.51
2022-11-26,227561.98
2022-11-27,212769.12
2022-11-28,234217.94
2022-11-29,236549.6
2022-11-30,234984.52
2022-12-01,232517.24
2022-12-02,236236.97
2022-12-03,225967.12
2022-12-04,213290.88
2022-12-05,240370.49
2022-12-06,240060.87
2022-12-07,238694.41
2022-12-08,226326.59
2022-12-09,237054.44
2022-12-10,229949.86
2022-12-11,217392.07
2022-12-12,239265.11
2022-12-13,243613.1
2022-12-14,239729.41999999998
2022-12-15,244998.6
2022-12-16,243174.53
2022-12-17,226580.24
2022-12-18,214292.83
2022-12-19,239077.84
2022-12-20,243022.7
2022-12-21,242554.11000000002
2022-12-22,243671.07
2022-12-23,241996.39
2022-12-24,230928.21
2022-12-25,208740.13
2022-12-26,235747.79
2022-12-27,244885.18
2022-12-28,245237.82
2022-12-29,246354.38
2022-12-30,242243.0
2022-12-31,222227.17
2023-01-01,9301.24
