,0
2017-02-16,2055.436562671064
2017-02-17,-2294.67454844006
2017-02-18,-16272.230103995622
2017-02-19,-28050.007881773403
2017-02-20,-3680.007881773403
2017-02-21,8024.658784893283
2017-02-22,7890.658784893283
2017-02-23,6237.32545155994
2017-02-24,7929.881007115502
2017-02-25,-8319.563437328936
2017-02-26,-23817.89677066228
2017-02-27,1276.8810071155021
2017-02-28,7340.992118226597
2017-03-01,5752.301932367147
2017-03-02,6750.413043478242
2017-03-03,2364.413043478242
2017-03-04,-19443.14251207732
2017-03-05,-31282.586956521758
2017-03-06,-6622.14251207732
2017-03-07,-598.4758454106341
2017-03-08,-3750.698067632853
2017-03-09,-376.47584541063407
2017-03-10,-2545.920289855072
2017-03-11,-15706.475845410634
2017-03-12,-27944.253623188415
2017-03-13,-1696.920289855072
2017-03-14,3135.079710144928
2017-03-15,948.7463768115849
2017-03-16,2298.301932367147
2017-03-17,2908.635265700461
2017-03-18,-10224.475845410634
2017-03-19,-23487.809178743977
2017-03-20,-805.5869565217581
2017-03-21,3140.524154589366
2017-03-22,1783.413043478242
2017-03-23,4961.190821256023
2017-03-24,4554.413043478242
2017-03-25,-8677.920289855072
2017-03-26,-20215.253623188415
2017-03-27,3211.190821256023
2017-03-28,7794.746376811585
2017-03-29,2868.85748792268
2017-03-30,5308.301932367147
2017-03-31,2715.635265700461
2017-04-01,-9230.253623188415
2017-04-02,-14941.14251207732
2017-04-03,8674.524154589366
2017-04-04,5897.635265700461
2017-04-05,1460.524154589366
2017-04-06,2924.635265700461
2017-04-07,4964.301932367147
2017-04-08,-3923.031400966196
2017-04-09,-14759.14251207732
2017-04-10,5374.635265700461
2017-04-11,10355.968599033804
2017-04-12,4074.190821256023
2017-04-13,-1251.3647342995391
2017-04-14,-16666.586956521758
2017-04-15,-13938.809178743977
2017-04-16,-14801.586956521758
2017-04-17,8011.746376811585
2017-04-18,9565.079710144928
2017-04-19,-11204.14251207732
2017-04-20,7446.524154589366
2017-04-21,8101.746376811585
2017-04-22,-362.47584541063407
2017-04-23,-14848.586956521758
2017-04-24,5959.524154589366
2017-04-25,10144.413043478242
2017-04-26,7063.85748792268
2017-04-27,9662.746376811585
2017-04-28,8544.63526570046
2017-04-29,-2372.809178743977
2017-04-30,-15812.031400966196
2017-05-01,-3471.364734299539
2017-05-02,12541.746376811585
2017-05-03,11541.85748792268
2017-05-04,11838.190821256023
2017-05-05,10632.63526570046
2017-05-06,2462.85748792268
2017-05-07,-9330.475845410634
2017-05-08,2465.524154589366
2017-05-09,10094.524154589366
2017-05-10,10093.524154589366
2017-05-11,11651.63526570046
2017-05-12,5251.746376811585
2017-05-13,-7131.920289855072
2017-05-14,-18165.809178743977
2017-05-15,3668.079710144928
2017-05-16,9660.63526570046
2017-05-17,9079.190821256023
2017-05-18,13192.746376811585
2017-05-19,10346.524154589366
2017-05-20,-752.5869565217581
2017-05-21,-2819.364734299539
2017-05-22,7103.413043478242
2017-05-23,10338.968599033804
2017-05-24,8581.301932367147
2017-05-25,10325.968599033804
2017-05-26,6880.190821256023
2017-05-27,-8788.031400966196
2017-05-28,-17806.586956521758
2017-05-29,4753.079710144928
2017-05-30,5651.079710144928
2017-05-31,6614.524154589366
2017-06-01,1009.0881642512395
2017-06-02,3823.9770531401155
2017-06-03,-5237.4673913043225
2017-06-04,-15116.022946859885
2017-06-05,4969.199275362334
2017-06-06,7285.865942028991
2017-06-07,523.6437198067724
2017-06-08,-3335.2451690821035
2017-06-09,-4857.134057971009
2017-06-10,-13309.022946859885
2017-06-11,-22356.800724637666
2017-06-12,-2431.5785024154466
2017-06-13,4045.0881642512395
2017-06-14,1500.4214975845534
2017-06-15,5038.5326086956775
2017-06-16,1659.3103864734585
2017-06-17,-11106.800724637666
2017-06-18,-13984.91183574876
2017-06-19,6972.7548309178965
2017-06-20,11272.532608695677
2017-06-21,8599.865942028991
2017-06-22,7455.7548309178965
2017-06-23,-856.8007246376656
2017-06-24,-7922.356280193228
2017-06-25,-19895.800724637666
2017-06-26,-15934.245169082104
2017-06-27,3078.5326086956775
2017-06-28,7905.865942028991
2017-06-29,6284.421497584553
2017-06-30,1729.0881642512395
2017-07-01,-13739.467391304323
2017-07-02,-20577.13405797101
2017-07-03,-1694.8007246376656
2017-07-04,7536.865942028991
2017-07-05,7628.9770531401155
2017-07-06,5429.7548309178965
2017-07-07,5585.865942028991
2017-07-08,-4200.4673913043225
2017-07-09,-15727.022946859885
2017-07-10,2763.5326086956775
2017-07-11,6684.9770531401155
2017-07-12,1594.5326086956775
2017-07-13,2603.9770531401155
2017-07-14,7198.9770531401155
2017-07-15,-7717.0229468598845
2017-07-16,-2868.0229468598845
2017-07-17,9001.421497584553
2017-07-18,8821.754830917896
2017-07-19,2324.0881642512395
2017-07-20,-1685.3562801932276
2017-07-21,773.9770531401155
2017-07-22,-5530.134057971009
2017-07-23,-18068.022946859885
2017-07-24,-642.8007246376656
2017-07-25,2121.3103864734585
2017-07-26,-220.9118357487605
2017-07-27,-2052.4673913043225
