time,down2total,lat,lon
2021-01-15,0.46024084,-34.5,-58.125
2021-01-16,0.5956199,-34.5,-58.125
2021-01-17,0.75619626,-34.5,-58.125
2021-01-18,0.76343083,-34.5,-58.125
2021-01-19,0.75491357,-34.5,-58.125
2021-01-20,0.7504479,-34.5,-58.125
2021-01-21,0.75112826,-34.5,-58.125
2021-01-22,0.76196045,-34.5,-58.125
2021-01-23,0.7409798,-34.5,-58.125
2021-01-24,0.7405028,-34.5,-58.125
2021-01-25,0.7377167,-34.5,-58.125
2021-01-26,0.38664538,-34.5,-58.125
2021-01-27,0.6306648,-34.5,-58.125
2021-01-28,0.1883706,-34.5,-58.125
2021-01-29,0.5612389,-34.5,-58.125
2021-01-30,0.3009236,-34.5,-58.125
2021-01-31,0.5776313,-34.5,-58.125
2021-02-01,0.50989383,-34.5,-58.125
2021-02-02,0.5070756,-34.5,-58.125
2021-02-03,0.4234746,-34.5,-58.125
2021-02-04,0.75664765,-34.5,-58.125
2021-02-05,0.768109,-34.5,-58.125
2021-02-06,0.7487698,-34.5,-58.125
2021-02-07,0.74664694,-34.5,-58.125
2021-02-08,0.56427646,-34.5,-58.125
2021-02-09,0.63330895,-34.5,-58.125
2021-02-10,0.62212265,-34.5,-58.125
2021-02-11,0.31668139,-34.5,-58.125
2021-02-12,0.3762967,-34.5,-58.125
2021-02-13,0.4844802,-34.5,-58.125
2021-02-14,0.67716765,-34.5,-58.125
2021-02-15,0.7257391,-34.5,-58.125
2021-02-16,0.6823897,-34.5,-58.125
2021-02-17,0.72512686,-34.5,-58.125
2021-02-18,0.7447961,-34.5,-58.125
2021-02-19,0.58252,-34.5,-58.125
2021-02-20,0.7705173,-34.5,-58.125
2021-02-21,0.71706676,-34.5,-58.125
2021-02-22,0.51029825,-34.5,-58.125
2021-02-23,0.75157386,-34.5,-58.125
2021-02-24,0.7439787,-34.5,-58.125
2021-02-25,0.7511827,-34.5,-58.125
2021-02-26,0.747403,-34.5,-58.125
2021-02-27,0.7356636,-34.5,-58.125
2021-02-28,0.62803113,-34.5,-58.125
2021-03-01,0.6331254,-34.5,-58.125
2021-03-02,0.6508284,-34.5,-58.125
2021-03-03,0.67868066,-34.5,-58.125
2021-03-04,0.46725014,-34.5,-58.125
2021-03-05,0.7263334,-34.5,-58.125
2021-03-06,0.7611251,-34.5,-58.125
2021-03-07,0.7462716,-34.5,-58.125
2021-03-08,0.4542817,-34.5,-58.125
2021-03-09,0.74548215,-34.5,-58.125
2021-03-10,0.71971184,-34.5,-58.125
2021-03-11,0.6536038,-34.5,-58.125
2021-03-12,0.72224176,-34.5,-58.125
2021-03-13,0.7372382,-34.5,-58.125
2021-03-14,0.70722955,-34.5,-58.125
2021-03-15,0.50409174,-34.5,-58.125
2021-03-16,0.24948457,-34.5,-58.125
2021-03-17,0.61955124,-34.5,-58.125
2021-03-18,0.751466,-34.5,-58.125
2021-03-19,0.66917676,-34.5,-58.125
2021-03-20,0.18755391,-34.5,-58.125
2021-03-21,0.73084503,-34.5,-58.125
2021-03-22,0.70742756,-34.5,-58.125
2021-03-23,0.7244754,-34.5,-58.125
2021-03-24,0.65918356,-34.5,-58.125
2021-03-25,0.17510097,-34.5,-58.125
2021-03-26,0.40540218,-34.5,-58.125
2021-03-27,0.59087676,-34.5,-58.125
2021-03-28,0.7186134,-34.5,-58.125
2021-03-29,0.7363097,-34.5,-58.125
2021-03-30,0.7450824,-34.5,-58.125
2021-03-31,0.7410624,-34.5,-58.125
2021-04-01,0.69234914,-34.5,-58.125
2021-04-02,0.66929007,-34.5,-58.125
2021-04-03,0.6818581,-34.5,-58.125
2021-04-04,0.69639134,-34.5,-58.125
2021-04-05,0.67857623,-34.5,-58.125
2021-04-06,0.63056874,-34.5,-58.125
2021-04-07,0.6911099,-34.5,-58.125
2021-04-08,0.5671087,-34.5,-58.125
2021-04-09,0.1982623,-34.5,-58.125
2021-04-10,0.25827932,-34.5,-58.125
2021-04-11,0.5883612,-34.5,-58.125
2021-04-12,0.74547875,-34.5,-58.125
2021-04-13,0.7399597,-34.5,-58.125
2021-04-14,0.73047334,-34.5,-58.125
2021-04-15,0.7079949,-34.5,-58.125
2021-04-16,0.7168822,-34.5,-58.125
2021-04-17,0.6637167,-34.5,-58.125
2021-04-18,0.712408,-34.5,-58.125
2021-04-19,0.7245713,-34.5,-58.125
2021-04-20,0.7172688,-34.5,-58.125
2021-04-21,0.6975396,-34.5,-58.125
2021-04-22,0.3089338,-34.5,-58.125
2021-04-23,0.60335284,-34.5,-58.125
2021-04-24,0.46495464,-34.5,-58.125
2021-04-25,0.709611,-34.5,-58.125
2021-04-26,0.7230488,-34.5,-58.125
