fecha	hora	demanda
2018-12-03	23	9909,073240229001
2024-02-20	15	11492,657201098795
2016-12-20	8	8070,416228538998
2023-04-17	6	8182,2190851251
2018-09-30	24	8577,225425912995
2016-01-10	2	7729,189066000001
2016-04-29	16	9004,244771167998
2018-05-12	3	7919,319344190098
2019-09-20	20	8157,673436831801
2016-08-07	8	6842,397666903998
2023-10-21	18	9042,626847694695
2015-05-03	11	5105,136838000001
2022-01-22	4	8399,539921706597
2016-04-21	12	8529,534128024
2020-02-28	22	10229,586409693851
2018-08-22	4	7712,980078482502
2014-07-10	21	6629,625373000001
2024-05-05	12	9467,013815002207
2023-07-29	3	8760,804553353497
2016-01-23	7	7526,976750999999
2020-04-22	9	8443,145416843598
2014-07-16	4	4731,970497000001
2016-08-31	14	9197,589582012
2023-12-24	24	9396,765051301001
2019-12-06	15	10343,327977413503
2021-06-04	19	9809,083421585494
2024-05-21	20	11005,882792139899
2015-06-06	8	5371,932857
2023-05-09	20	9639,447862956098
2024-07-25	18	10457,722042303096
2021-02-09	14	10057,518152804483
2017-07-27	4	7302,963094241998
2023-09-04	21	10702,810906385095
2021-04-26	18	9754,413735571297
2023-07-29	17	9253,412425024688
2023-10-01	8	8054,295430018011
2016-04-04	15	9098,425121000004
2017-07-24	8	8337,517152776
2015-07-24	11	7234,08699
2017-12-17	16	8176,893644749001
2016-04-18	6	6906,662638999994
2018-01-11	3	7875,329049348006
2024-02-07	9	9784,252323196211
2020-02-16	23	8955,434425095202
2021-03-08	16	11114,28589868056
2022-11-16	14	10616,998664193901
2017-03-23	14	9131,640615542
2024-06-09	12	9385,437378660801
2023-04-29	23	9366,875951231199
2023-08-26	5	8301,683940319199
2018-04-22	9	7264,715215754401
2015-01-30	17	7329,445468000002
2019-02-17	20	8591,702823035006
2018-06-16	10	8602,358107061798
2016-10-21	11	8560,191054659997
2017-04-26	9	8764,638881369
2014-02-22	18	5900,977774000002
2020-02-07	5	8155,719901284999
2017-08-25	18	8776,764949789
2016-06-03	10	9449,683185601996
2024-02-17	1	9789,206187697391
2019-11-05	20	8836,355960100702
2019-03-09	20	8919,860480152198
2019-10-14	7	7933,3354160841
2021-10-02	20	8721,498870031302
2022-03-10	16	10446,3847588824
2019-07-04	20	9837,259931053499
2022-06-12	18	9644,610176683796
2020-09-28	23	9190,422915474302
2019-11-14	7	8015,481675941402
2016-07-04	20	9258,857644194999
2019-04-04	5	7417,667164600106
2014-06-04	18	6572,4716210000015
2023-11-08	14	10089,02165333929
2014-02-02	12	5184,770535
2017-08-20	18	7755,303027514002
2014-05-16	16	6413,223655999999
2016-11-07	14	9473,800508606997
2021-09-22	4	8233,618203188704
2021-07-30	13	10739,510165539763
2018-08-22	24	9098,057561654296
2024-05-06	7	9289,871576317299
2017-01-15	19	7694,1879591510005
2017-12-28	16	10345,205050865
2015-12-04	22	7058,896993999998
2017-05-08	21	9003,799981023003
2017-04-14	19	7251,015453264001
2014-05-29	19	6599,385905999999
2018-02-11	4	7661,930116968999
2020-01-26	18	8757,438944257403
2022-06-17	12	11309,800554646596
2020-03-18	5	8290,292486843002
2014-04-02	9	5900,985830999998
2016-12-01	20	8605,698515335
2015-06-27	15	6157,630037999999
2020-01-23	5	8051,9054487747935
2023-05-15	14	10594,60867179879
2015-03-14	21	6551,032798000001
2016-09-29	17	8828,131396263996
2024-07-03	3	8223,608574163605
2018-09-30	16	8414,776553749907
2022-07-12	12	10987,256291216972
2018-01-03	17	10171,459291092993
2014-10-13	19	6172,900620999999
2023-07-04	11	10572,826550450904
2019-06-23	16	8771,999557400899
2023-06-17	23	10109,287152198098
2016-11-14	4	6965,737169074003
2019-06-14	24	9334,747167715297
2024-04-25	14	10078,3187545301
2024-04-21	24	9300,931073572508
2018-06-21	24	9161,298763702896
2018-11-18	12	8193,783840459397
2022-03-05	10	9333,233276147392
2016-12-02	19	9001,255619307001
2018-04-22	8	7313,703141338303
2016-01-08	24	8917,040954
2015-02-02	8	5254,214947000001
2016-04-20	10	8684,656031999999
2015-09-02	20	5938,112193999999
2015-08-02	4	4768,594612999999
2020-01-22	16	10259,287041389962
2019-01-15	15	9680,504045305093
2022-02-26	24	9371,8369446894
2017-12-12	12	9362,390567678996
2018-08-11	13	9097,582431292501
2020-01-12	6	7296,794765652
2016-02-21	17	8147,496564999997
2016-09-11	23	8520,435530242996
2024-03-05	23	10448,792262591907
2017-10-13	3	7458,066712500001
2015-07-09	23	6553,077167
2017-07-03	2	7395,304751437998
2023-10-26	6	8413,4506439106
2023-01-20	21	10037,257023375689
2014-12-15	24	6443,8094249999995
2017-06-23	2	7862,802966710998
2015-07-08	14	7229,235449
2016-12-28	3	7776,946694597001
2014-11-07	23	6690,213421000001
2018-01-11	9	8756,487652907
2018-09-03	15	9197,298007000101
2014-04-27	19	5844,476554000003
2023-04-23	18	9033,994753152982
2022-01-07	5	8586,760591195802
2022-11-09	1	8998,048284749899
2021-04-10	1	8993,441300680697
2021-04-26	3	7985,605656149096
2016-01-21	12	9523,171128000004
2018-12-14	21	9034,261451999399
2019-09-23	10	9556,2252920164
2019-04-18	2	8008,8641411473
2021-11-18	6	8257,791504729303
2015-12-11	16	7340,8456080000005
2024-02-23	16	10889,63599008081
2022-06-05	23	10017,790723174703
2015-03-27	5	4815,114401
2014-05-28	11	6749,1099380000005
2018-03-30	14	8209,621439584
2018-07-14	5	7760,3484551131005
2017-06-14	12	9494,637333046
2019-05-13	10	9497,743478816199
2018-02-18	8	7416,288859757997
2019-12-11	21	9623,882032239704
2015-02-15	11	5187,455927000001
2020-03-12	6	8199,464234239304
2023-12-30	20	9783,806129384002
2024-06-22	14	10618,556809527965
2017-07-03	8	8498,044340842995
2023-12-09	14	9947,9996425093
2023-03-29	5	8584,390124990201
2022-06-10	22	10235,976956964696
2017-06-22	13	10008,469771957998
2022-12-04	5	8082,773148291197
2014-04-17	18	5904,315109
2022-06-10	6	8587,176505395992
2019-03-04	13	9882,8049187283
2014-05-10	14	6243,159999999998
2018-06-05	6	7956,471513362498
2023-07-27	18	10096,908656126141
2021-10-08	11	10040,537426810892
2017-09-28	9	8762,53312711
2017-08-28	20	9428,123824789998
2023-10-05	12	9843,719080188912
2014-12-07	22	6046,993446000001
2017-08-26	8	7946,103062138997
2019-05-26	1	8461,6142207538
2018-04-18	20	8786,715022897002
2015-12-03	11	6769,1398340000005
2018-07-17	1	8463,7894274312
2018-06-26	10	10250,347866642593
2017-08-02	20	9418,001475234003
2024-06-19	5	8702,2164570002
2019-04-17	20	9150,986238111194
2024-01-25	20	10951,686191123534
2018-09-07	4	7593,931139671098
2019-04-18	18	9017,114442283606
2016-12-09	13	8868,781450502003
2021-01-08	8	8622,179274750903
2014-09-23	24	6095,279470999998
2018-08-13	15	9672,2011855278
2014-01-09	12	6459,548266999997
2017-01-25	16	10147,138662839001
2023-03-01	7	8889,5735051845
2021-11-09	10	10086,3348791649
2018-06-24	19	9772,442815711502
2021-06-06	17	9169,549955942195
2019-10-17	19	8756,781651729496
2016-08-17	20	8324,971397813002
2020-02-19	16	10351,636934006789
2023-12-06	21	10336,970913460143
2022-10-24	6	8060,417025146701
2014-04-23	8	6169,158745999999
2021-06-28	20	10838,403080222794
2019-09-11	19	8016,188484200298
2018-04-04	23	8446,114825124996
2018-07-12	13	9820,304531473601
2017-06-24	5	7399,034791500003
2022-04-20	8	9348,047451800097
2019-04-21	15	8061,861738603399
2016-02-24	14	9862,875494000002
2015-01-27	8	5702,571897000001
2019-12-13	3	8396,5296566535
2019-08-03	5	7901,937055619095
2019-03-02	11	8995,852158674206
2020-02-03	22	10127,787499449001
2024-03-21	2	8975,800426420397
2015-07-23	3	5354,606402000001
2022-11-23	2	8760,062772740102
2014-12-21	6	4597,6329719999985
2014-10-31	23	5913,366551999996
2014-05-30	23	6157,270000000003
2016-01-26	7	7548,023817999998
2014-02-27	15	7092,881737999997
2019-12-26	15	10513,460946016003
2015-08-03	6	4929,272185999998
2019-07-02	11	10322,917682459301
2018-05-11	7	8379,837114928303
2016-09-24	15	8443,571450534999
2019-10-19	13	8568,052242461898
2018-06-21	23	9390,067972305396
2022-02-17	1	9412,043547182404
2014-02-17	15	6984,591925999999
2015-08-21	18	6489,073164
2018-04-21	3	8049,7294935299005
2014-01-02	12	6421,510683000001
2024-05-16	13	11028,797877371799
2016-03-02	23	9390,763392
2017-09-15	24	8512,774630376003
2019-06-22	7	7912,588169969999
2022-05-22	1	8854,862102533802
2015-04-17	17	6671,4189989999995
2018-02-17	2	8604,584336920998
2014-08-18	2	4841,743797
2023-05-01	12	8609,654071668612
2014-07-19	14	5830,4342910000005
2014-04-22	24	5804,72379
2017-07-26	19	8962,457487148999
2014-05-09	24	5862,899889000001
2019-10-22	4	6622,7294448944
2014-04-28	5	4684,602649
2024-06-25	4	8945,666980811096
2014-10-11	14	5947,928054000001
2021-08-28	18	8705,527752068869
2017-11-10	11	9109,362563561
2015-07-21	10	7173,757095
2019-12-27	7	8437,353247722802
2017-02-27	15	9860,348531143996
2020-04-24	4	7889,565691036402
2019-11-01	19	7760,8348619546005
2016-09-06	13	9207,928646446999
2017-06-29	5	7593,112570366996
2014-07-11	14	6990,033159999997
2024-07-04	4	8417,111118892599
2023-09-13	14	10382,681090469196
2014-02-06	15	6743,794537999998
2015-09-12	2	5246,6093599999995
2018-01-18	3	8169,453853999999
2016-02-07	20	7565,604476999995
2014-08-21	8	5983,8870179999985
2018-10-30	7	7154,138445283804
2014-05-07	7	5559,576747
2016-02-09	15	9462,328495999996
2019-11-29	11	9869,285585059102
2018-03-29	11	9573,694067337005
2014-08-16	7	4707,671621000001
2017-11-15	3	7738,473619959998
2017-06-19	4	7314,404875018001
2016-09-10	19	7518,425674371994
2014-03-18	21	6963,257469000002
2020-05-20	18	9453,719913679903
2023-05-18	22	9744,787118695009
2018-09-02	14	8077,977986531599
2018-04-11	22	8895,222285575606
2023-07-06	15	10132,074807759593
2018-03-18	17	8135,514349163002
2014-09-25	8	6088,7565669999985
2023-07-09	22	10241,28048297749
2016-12-22	15	9590,711452056
2017-03-18	16	8426,319408321004
2019-02-17	5	7507,420726263902
2015-12-15	11	6892,002612000002
2015-12-21	15	7317,936749
2022-04-24	8	7743,885854363796
2015-05-29	9	6842,437415
2023-10-27	5	8373,002858579699
2019-06-23	13	8590,001713055704
2019-12-16	4	7796,599283653899
2019-12-13	14	10248,590386597698
2017-10-04	16	8826,925430437
2021-05-07	8	8914,555092477998
2023-04-15	16	9622,667368163624
2014-05-12	22	6440,3879799999995
2019-02-09	22	9199,6958516501
2023-12-17	12	8711,992517156701
2023-07-08	7	8345,231745108595
2018-03-01	1	8932,902658821004
2024-03-11	19	10447,337603914302
2018-06-02	17	8955,325568490302
2016-11-23	5	7233,646940845001
2018-01-21	5	7420,979542999998
2023-09-24	19	8966,978420729698
2015-05-22	19	5775,572068000002
2020-02-29	20	9169,045482347881
2015-05-24	16	5462,864324
2023-10-18	3	8376,045124342103
2023-12-14	21	10393,549396324675
2022-04-26	2	8563,807892842902
2014-09-22	10	6600,141570000002
2018-08-23	4	7762,161870120602
2016-09-04	9	6851,952122989001
2018-01-19	17	10010,682938527001
2016-10-25	7	7431,547347604003
2015-02-01	22	6137,653782
2017-03-01	3	7697,462933362997
2017-11-06	12	9240,990028658001
2023-08-01	3	8384,923703055996
2019-05-02	14	9531,9185957931
2019-07-14	5	7550,008395524998
2016-02-21	12	7898,667495999999
2023-09-02	7	8396,154163285297
2019-06-19	22	9638,394504989401
2014-05-22	16	6637,946165
2015-09-01	4	4964,239118
2019-10-10	6	7671,725763321804
2020-02-27	24	9540,6838001825
2023-06-22	18	10673,588433311406
2017-08-13	8	7109,009018242297
2022-08-27	7	8036,248331155201
2017-05-26	12	9451,413797936008
2022-06-12	10	8574,052662632304
2019-03-14	10	9507,8970655453
2024-07-18	4	8447,536148815401
2020-04-08	17	9217,497831290102
2021-04-26	19	10153,582664005105
2019-12-24	8	8842,664941913903
2023-03-11	24	9269,4371124992
2014-02-25	16	6863,343999000001
2017-12-12	18	9310,158538921996
2016-07-30	9	7658,512284402999
2020-02-07	15	10261,044392950997
2015-05-11	3	4805,959089999998
2017-01-04	8	7844,590159801996
2016-04-28	19	8135,561557863999
2022-04-27	22	10058,6261958928
2021-04-28	8	8739,5398805251
2016-09-05	14	9060,453336172
2018-02-17	20	8823,019855018
2016-09-07	23	8498,269331202002
2024-08-03	17	8630,131630180698
2021-11-15	7	8225,328345810802
2016-04-23	24	7981,451587000002
2016-07-23	4	7390,135717999999
2016-07-11	16	9384,420161274005
2023-10-21	5	8338,344586268095
2014-08-03	5	4514,7546809999985
2017-06-22	16	9695,196754949004
2023-08-31	20	10701,110284596904
2020-04-14	19	9550,945368623628
2019-07-04	2	8336,649499364601
2024-02-16	14	11089,742425595288
2016-07-03	12	7978,840201382001
2015-04-07	19	5413,650038000001
2018-09-04	6	7738,2212145098
2018-11-02	14	8405,791348851195
2018-04-06	15	9332,247956464997
2014-05-07	6	5104,6164869999975
2019-09-25	16	9287,757928898503
2021-12-01	11	10079,319234421297
2023-05-19	14	10190,131557565703
2022-06-10	19	10201,041012445898
2014-02-12	2	5567,9028739999985
2023-12-01	21	9884,058652190226
2015-03-30	8	5712,793086000003
2022-02-24	6	8197,6991904673
2020-04-05	6	7171,606927819205
2024-06-30	21	10467,554640161103
2015-11-13	12	6966,910811
2016-06-05	5	7179,495710725998
2019-03-08	14	9976,425248251993
2019-06-18	7	8479,634207983701
2016-10-20	12	8555,494453189998
2024-07-03	13	10055,9552381655
2016-02-05	24	8867,969964000004
2019-08-24	15	8951,915354518995
2016-10-17	9	8100,175162571997
2023-08-26	1	9522,550078444203
2019-02-02	3	8033,9764538787
2023-08-24	14	10459,045915088613
2016-04-01	5	7630,283693
2016-12-04	11	7538,535120413003
2018-07-28	1	9212,0628329723
2017-02-13	13	9233,661272764997
2016-02-25	15	9931,751651999999
2014-01-18	18	5873,270370999999
2014-05-02	20	6484,112693000001
2014-02-27	3	5341,926303000003
2019-09-13	18	8642,38848375539
2023-11-08	16	10134,913376320701
2018-11-25	11	7954,140287555205
2018-10-31	8	8562,905128005103
2017-10-22	19	7895,597581757
2016-03-03	16	9677,529838999999
2019-04-03	13	9480,539370648201
2023-05-26	22	10125,350236873608
2020-10-16	9	8700,856991771907
2014-05-16	6	5009,202595999999
2016-03-01	9	8579,845252000001
2016-09-01	12	9194,822775302002
2018-01-09	22	9765,331549308003
2017-09-24	9	7042,071757170998
2016-01-31	22	8588,96748
2017-01-03	12	9325,231830142
2022-04-16	21	9488,256026938803
2023-12-05	13	10245,460830724804
2018-03-17	4	7853,790859033997
2019-01-22	18	9725,683892790496
2016-01-29	14	9293,205569999998
2023-05-30	10	10723,586947431406
2016-11-14	22	9356,385146453002
2019-07-22	23	9838,957605791002
2022-01-02	22	9475,189352607194
2017-08-31	18	8619,169635852
2021-11-13	14	9680,352668528003
2014-03-04	21	6660,186771
2023-04-18	3	8288,884153080402
2017-03-01	10	8859,406912502
2015-07-23	10	7032,92379
2023-06-29	8	9472,776389538103
2018-06-20	1	8690,269259013
2018-09-15	21	9288,7491664341
2019-02-08	22	9793,1812246188
2017-11-21	22	9807,334105718997
2017-03-28	19	8860,821976288
2017-11-23	7	8141,826982806003
2014-11-17	11	6901,808678000001
2017-08-03	24	8554,752277433001
2016-06-04	19	8761,906946862
2019-08-28	13	9372,850447335799
2022-04-24	20	9834,143242902395
2014-01-27	5	4715,217745000001
2019-06-04	12	9622,610520493094
2016-02-02	13	9155,101235000002
2014-01-31	2	5625,0710739999995
2016-03-21	11	9325,346989999993
2022-05-24	1	9029,9981911266
2016-08-11	4	7398,425851871005
2017-06-19	2	7656,557614097
2019-11-13	9	8536,20777812051
2017-07-15	15	8577,762058512006
2024-07-03	6	7982,410810089499
2014-06-25	14	7136,130000000001
2023-07-25	6	8459,853400436901
2024-06-07	11	10744,657374070106
2022-10-01	1	9085,327625932301
2019-11-06	4	7605,3005873045995
2020-03-12	23	9985,8400845801
2022-05-15	9	8128,686889240702
2015-06-16	9	7202,716154999998
2017-06-04	16	7977,988489752002
2019-03-26	8	9016,673535120502
2023-11-20	20	10036,475338251203
2015-01-27	9	6305,282381999997
2014-10-04	17	5571,669361
2019-08-02	7	8539,043895357801
2017-07-06	8	8797,164219394004
2019-02-16	4	8143,4787563754
2018-04-28	22	9108,481283374796
2015-03-17	18	7165,738856999999
2015-06-20	10	6013,373602000001
2019-09-26	19	8548,349299056295
2018-01-19	15	10079,952234005998
2014-11-27	18	6886,075427000001
2019-12-28	17	9721,582108973793
2024-06-26	21	11282,677978077902
2023-06-13	11	11470,896615705504
2015-05-23	17	5703,837806
2017-06-13	4	7374,295836296002
2014-09-28	22	6428,945288999999
2014-09-23	7	5575,432017
2023-06-24	5	7877,498384789697
2021-07-25	18	9393,1833851396
2014-05-11	8	4509,739999999998
2024-05-15	24	10449,6662925341
2017-06-09	8	8467,403665311997
2019-06-13	24	9155,7142778343
2021-07-09	14	10753,839037567901
2016-10-12	22	9275,677919656004
2014-07-07	15	6624,898987000001
2018-10-31	2	8062,990477862503
2021-05-20	7	8496,1655739804
2017-02-13	21	8795,296647683008
2014-03-20	16	6918,510488
2017-11-10	18	9105,377356006995
2015-01-22	15	7227,654250000002
2018-02-16	1	8774,764643882996
2018-11-07	4	7563,5796872243
2018-09-02	1	8232,439641011402
2014-10-01	16	6460,6698590000005
2023-07-04	19	10353,765779000212
2024-05-11	12	10096,152248979099
2016-03-01	19	9229,465586999999
2019-05-25	6	7980,133620322701
2016-02-25	17	9862,524289
2022-02-05	21	9605,521690712496
2022-09-04	12	7952,302247327091
2023-05-14	23	9281,945150353204
2023-08-08	22	10307,723673208298
2018-08-22	9	9540,071597798904
2019-05-29	10	9684,289695824198
2016-04-15	19	8275,770421
2016-09-19	16	7095,051795284
2018-04-14	24	8233,018355436101
2016-06-26	16	7848,214093331002
2018-05-06	6	7233,449575707497
2014-04-10	8	5829,274699
2022-07-25	17	10565,961941373404
2022-05-19	15	10372,124170624698
2019-11-08	5	7847,419377199096
2019-02-08	13	9774,002039694898
2021-10-02	14	9248,159456045698
2017-09-06	1	8226,420050671997
2020-04-01	22	8752,455709744898
2014-02-21	15	6925,554840999999
2024-06-30	5	8280,7211902236
2014-04-04	14	6484,58615
2014-02-14	4	5229,870000000001
2019-09-11	1	8462,651405290799
2019-05-30	2	7963,639858509201
2023-11-27	7	8708,128249498106
2018-06-29	16	9605,796416282104
2018-05-19	24	8517,6297663519
2014-08-12	18	6254,431388000002
2020-03-06	23	10030,1575680887
2018-08-29	19	8548,795730412703
2018-12-07	8	8618,6836169197
2016-10-29	6	7258,2791719060015
2014-06-22	9	4567,679024
2017-12-12	23	9358,612197899001
2022-07-30	7	8376,035907061798
2023-08-10	20	10678,099146574206
2023-09-23	17	9492,953115602995
2017-10-06	23	9198,087118133999
2022-09-11	24	8972,842605204905
2023-05-26	18	10495,95378484681
2014-08-18	13	6641,510449000003
2014-09-22	20	6142,665637999999
2017-10-08	2	7682,768113062001
2015-12-09	4	5067,13236
2019-08-12	24	9019,801280082796
2017-03-10	7	7659,559975000003
2014-07-30	24	6040,206275
2016-07-19	24	8654,437336707
2015-05-25	14	7190,253907000001
2014-07-03	1	5640,1016370000025
2018-10-31	14	9428,5295561955
2017-08-07	3	7472,397943164
2014-01-14	16	7115,154450999996
2024-07-09	12	11247,189045817591
2020-04-24	16	9486,496594226199
2018-01-28	9	7297,185127407999
2024-04-10	18	9606,691913003406
2016-01-04	23	9326,566332999995
2022-05-09	13	10688,778911356494
2018-01-24	13	9154,046557709004
2018-01-16	2	8262,552728585
2018-12-11	23	9920,471531668605
2016-05-28	14	8714,643726671004
2018-11-26	5	7684,6546113271
2017-04-22	6	7527,856074999995
2015-08-13	20	6464,138553000002
2018-03-16	3	7969,206584999998
2023-09-18	18	8500,118251395794
2015-03-08	15	5533,885437000002
2021-12-15	1	9338,339881302298
2017-11-19	24	8330,159801492002
2020-03-03	14	10297,702500429103
2018-03-07	4	7839,131913000002
2020-02-01	5	8258,248002518501
2014-11-15	12	6366,938691000001
2015-07-03	11	7300,137379000002
2017-01-12	22	9362,844434622002
2020-01-05	11	8214,763546446504
2018-01-06	12	9221,186211768998
2016-10-22	14	8017,870689511001
2022-04-20	11	10131,773204851706
2018-08-16	8	9112,949011291603
2018-07-15	18	8271,828051781995
2018-01-07	4	7831,314349587004
2018-11-04	24	8350,994059250099
2017-11-29	19	9047,866410662999
2017-02-03	22	9543,416007041998
2023-12-18	3	8450,037574043898
2016-03-13	17	8150,098383000005
2016-03-26	23	8533,638771
2019-09-17	16	8684,3722915329
2019-04-23	20	9463,335512307896
2018-09-18	4	7318,289325531898
2023-10-19	9	9226,341248798217
2018-05-04	24	8770,919855132603
2024-06-26	19	11294,7787773902
2022-10-26	10	9754,768931141005
2020-07-07	9	8620,058841508202
2019-01-01	12	7472,168349738397
2016-03-18	23	9389,519650000004
2021-07-04	1	9153,756552455201
2019-05-15	19	9362,959783426104
2015-05-09	18	5398,054092000003
2014-10-10	5	4847,167910000002
2015-12-01	11	6842,828519000001
2014-01-29	16	7174,6568480000005
2015-07-01	11	7334,720690000005
2017-06-03	20	9262,492187445
2014-04-09	13	6476,844528999996
2023-06-27	10	10567,698251021395
2019-03-27	16	9706,058531792301
2022-05-12	6	8394,86780831206
2016-12-20	18	9454,334578633005
2022-04-16	5	7700,621848700204
2016-03-01	5	7675,637628999997
2018-05-11	23	8612,142730548298
2017-01-23	21	9071,069496707003
2017-01-06	22	9272,506300814
2019-10-14	18	9347,0524506581
2023-06-08	24	9647,7622910302
2018-08-15	7	7484,1303823547005
2017-08-05	12	9070,575247922998
2018-09-05	11	9329,734018334302
2015-08-12	22	6904,919999999999
2023-06-08	6	8322,736381929208
2018-06-24	24	9044,4992236985
2015-03-19	17	7451,756795000002
2018-03-12	9	8771,517033044003
2019-10-22	17	8040,143615932102
2023-06-25	10	7954,630446116536
2015-07-10	1	6017,447794000001
2018-04-01	11	7534,806844400995
2017-12-23	16	9046,485465836991
2018-08-26	12	8098,091821959599
2022-05-08	6	7823,549826605603
2016-01-27	12	8943,570641000002
2017-06-02	17	9544,384300841997
2016-01-09	5	7517,209587999999
2015-09-22	11	6846,663756000001
2022-08-22	24	9616,493030524302
2015-04-03	14	5286,431809999999
2017-02-03	13	9413,002974008
2019-01-18	5	7892,032494067701
2017-07-16	8	7155,027804627999
2022-08-28	15	8528,287697723703
2017-03-22	8	8319,242154648
2014-08-04	2	4954,4007280000005
2015-11-12	19	6289,86926
2016-11-20	14	7991,128116006001
2023-10-13	12	10102,111450693303
2016-04-12	22	8657,375043000004
2014-03-16	6	4491,064275999999
2023-09-30	14	9602,6691909485
2024-06-30	2	8970,480233541399
2017-03-07	24	8375,446014600002
2024-06-20	19	11219,197481693198
2018-02-16	3	8074,596495115999
2019-10-19	8	7481,0768404344
2015-11-21	20	5718,810483
2023-07-25	5	8300,500746824298
2019-03-03	16	8463,782992020702
2014-07-03	4	4870,2440570000035
2014-05-26	8	6068,749079999999
2019-07-08	23	9315,669222934801
2018-10-03	4	7420,470510822701
2020-10-09	24	8876,899316027004
2018-04-29	19	7948,463257642093
2014-04-29	1	5580,791015
2015-10-16	16	6838,526719999999
2019-03-31	11	7944,937291244502
2014-06-06	1	5602,981473999997
2023-03-17	16	11110,878842737491
2023-11-21	8	9307,995624669995
2016-04-13	7	8013,999340000001
2023-07-31	20	10353,681811414095
2016-01-14	12	9208,729485000005
2020-02-20	15	10521,5077649447
2018-01-08	15	10147,477712163995
2015-12-29	21	6523,502934000002
2014-03-18	6	5186,870000000001
2015-03-09	11	6794,064540000001
2015-06-18	1	5979,871506000002
2019-05-16	4	7833,770456942003
2014-09-28	20	5365,642255000001
2016-05-03	6	7520,007894769
2018-09-02	12	7979,878303022406
2016-01-19	14	9505,840615000005
2024-05-05	19	10381,7086285236
2018-02-25	19	8270,765885015002
2024-04-04	8	9398,652374393307
2024-05-21	10	9012,3865160459
2014-08-05	22	6778,104756000001
2017-10-20	17	9101,705799718002
2014-10-02	16	6424,846814999999
2017-12-22	15	10080,205621742001
2018-09-09	18	7803,763147975299
2024-06-04	18	10967,517596543506
2016-09-30	5	7197,242681179
2017-11-04	23	8761,566850164998
2014-02-13	4	5182,849999999999
2017-08-22	12	9403,956395846992
2019-11-20	5	7921,213607482195
2018-06-28	9	9614,692750657401
2023-09-02	22	10222,526443299506
2018-04-19	17	9455,875348949601
2019-10-13	13	8237,545520386697
2019-09-27	7	8553,099353582402
2017-06-12	15	9350,717338203001
2022-05-25	21	10076,695668524499
2022-06-26	9	8042,284328493694
2014-03-22	21	6526,0776979999955
2015-09-08	9	6406,992993999998
2018-08-21	4	7757,656150486497
2018-07-14	6	7739,3526631284985
2016-08-18	9	8765,006114060003
2016-12-07	15	9000,119994883002
2023-06-24	9	8333,686654202807
2023-05-01	6	7545,401146026251
2017-03-08	11	8679,422465776004
2023-05-22	18	10238,269757504397
2018-05-20	23	8554,931478004899
2017-05-07	24	8099,261657594
2017-07-16	2	7796,344590420995
2022-10-31	10	8352,270274336994
2015-05-28	1	5889,622896000001
2017-05-02	4	7194,269829673999
2023-11-30	24	9806,45037980514
2018-01-09	15	10025,314985399005
2022-09-28	1	9109,337618373003
2018-09-21	4	7668,461829677796
2018-12-01	6	8034,633415323801
2017-09-10	2	7654,156391952996
2015-02-20	11	6759,541169
2014-05-06	5	4976,032837999998
2018-12-24	19	8764,8983842343
2023-11-21	7	8958,411918221598
2017-06-26	2	7570,058115539004
2017-12-29	8	8646,659327996998
2015-06-26	15	6904,502737000004
2017-06-03	5	7513,438512401997
2019-07-14	12	8472,898616372797
2024-02-04	20	9721,133126816998
2018-08-11	19	9083,280906180802
2022-05-23	19	10296,608839970302
2019-12-16	14	10283,4961898976
2021-07-21	8	8966,896002314457
2022-10-05	11	9956,656829376507
2016-04-30	13	8565,781332452001
2015-06-05	5	5105,958062000001
2015-01-31	20	5932,197664999998
2018-12-11	18	9899,535856247692
2023-06-07	5	8276,695421597702
2017-08-19	13	8963,478714029
2024-07-06	10	9522,073796778499
2020-04-07	7	7939,575038718004
2016-08-24	16	9257,269109715999
2021-10-09	18	8665,236499816203
2016-09-30	18	8276,007095060997
2014-02-19	22	7126,142347000001
2023-12-24	13	9550,0482905504
2020-02-05	22	9882,074824880101
2018-07-22	21	9743,574334775605
2016-03-06	18	7806,025947
2018-01-11	20	9259,729764624992
2016-07-13	19	8923,721181255003
2015-10-23	16	6694,998498999997
2019-10-28	9	8237,788077364094
2017-10-14	1	8328,479735194998
2020-02-29	7	8283,353781757502
2021-11-17	14	10090,969972811099
2024-06-09	6	8140,839689745701
2023-02-20	19	10789,07055335541
2015-09-09	13	6951,850967999996
2021-08-05	24	9749,4071527831
2022-08-02	23	10427,655940226201
2024-07-22	8	10272,008436162918
2015-03-12	17	7455,542576000001
2016-12-19	19	9462,330843719998
2014-07-18	1	5767,871751
2018-11-03	8	7195,088225750103
2022-05-11	9	10103,709585618803
2019-04-06	24	7953,416181587795
2014-07-15	17	6887,922238999999
2019-03-26	19	9636,3191777949
2017-02-22	8	8177,431478096999
2015-03-08	2	5200,886311000002
2015-08-03	8	6345,967482999999
2017-06-28	21	9524,152666179
2022-01-15	1	9234,848099918696
2019-01-26	9	8349,9386784706
2015-01-10	1	6215,990000000002
2019-10-18	21	9116,119344664005
2014-07-28	18	6163,380453000001
2017-05-22	8	8402,290765714
2017-07-28	11	9522,679475167
2023-12-04	10	10044,031294561903
2022-08-17	7	9028,9928615824
2022-12-03	20	9633,1390898425
2017-08-08	9	9058,503615454
2017-10-04	10	8945,140675596
2014-06-24	11	6985,666746000002
2024-03-01	5	8930,994959037695
2015-01-12	4	4855,690000000001
