FECHA;ENERGIA (MWh);PICO NOCHE (MW); HORA PICO NOCHE; POTENCIA MINIMA (MW); HORA POTENCIA MINIMA; PICO MEDIODIA (MW); HORA PICO MEDIODIA;
26/07/2016;37518,4846;1900,8254;20:45:00;1064,1547;02:45:00;1787,6095;13:45:00;
27/07/2016;37680,413;1931,0931;20:45:00;1111,3618;04:45:00;1725,4421;12:45:00;
28/07/2016;36659,8379;1922,0053;20:45:00;1104,3174;04:45:00;1638,8249;12:45:00;
29/07/2016;36278,2861;1822,6586;20:45:00;1108,6296;04:45:00;1608,3345;13:45:00;
30/07/2016;31791,9912;1596,7879;19:45:00;1071,6024;04:45:00;1352,4599;12:45:00;
31/07/2016;28373,6621;1515,0147;20:45:00;925,1758;05:45:00;1229,3678;16:45:00;
01/08/2016;35057,5073;1821,0275;20:45:00;966,7505;04:45:00;1630,5574;13:45:00;
02/08/2016;35461,1237;1879,3272;20:45:00;1034,798;03:45:00;1618,1051;12:45:00;
03/08/2016;35367,9213;1951,8387;20:45:00;855,0706;10:45:00;1657,1119;16:45:00;
04/08/2016;34421,4899;1732,8993;20:45:00;1074,4509;04:45:00;1506,7696;13:45:00;
05/08/2016;33126,7715;1672,3803;19:45:00;1022,2621;04:45:00;1477,1157;15:45:00;
06/08/2016;30612,3932;1556,643;20:45:00;988,3835;04:45:00;1363,3985;12:45:00;
07/08/2016;27981,9438;1539,62;20:45:00;946,842;05:45:00;1163,0204;12:45:00;
08/08/2016;32422,7984;1689,3843;20:45:00;981,6264;04:45:00;1469,9145;12:45:00;
09/08/2016;33481,5314;1762,6314;21:45:00;988,5906;04:45:00;1509,1264;12:45:00;
10/08/2016;34187,2373;1784,9335;21:45:00;1050,0884;04:45:00;1536,6914;12:45:00;
11/08/2016;33467,9739;1677,5559;20:45:00;1069,5683;04:45:00;1449,7509;12:45:00;
12/08/2016;31673,7414;1524,2273;20:45:00;1025,0137;04:45:00;1384,3518;12:45:00;
13/08/2016;29145,9937;1457,9286;20:45:00;989,5466;04:45:00;1292,3685;12:45:00;
14/08/2016;26182,5637;1403,6525;20:45:00;890,6616;03:45:00;1094,3617;12:45:00;
15/08/2016;29996,5239;1574,1006;20:45:00;923,176;04:45:00;1296,2379;13:45:00;
16/08/2016;30961,0454;1594,2026;20:45:00;964,2867;03:45:00;1346,0491;13:45:00;
17/08/2016;31129,702;1631,7682;20:45:00;965,1498;03:45:00;1369,554;12:45:00;
18/08/2016;30962,2174;1604,8286;20:45:00;975,0834;03:45:00;1311,9238;12:45:00;
19/08/2016;31072,5616;1573,6091;20:45:00;961,8732;04:45:00;1349,6716;12:45:00;
20/08/2016;30983,4082;1645,8651;19:45:00;931,61;04:45:00;1398,1239;12:45:00;
21/08/2016;28771,9725;1551,8162;20:45:00;955,1864;05:45:00;1196,5665;12:45:00;
22/08/2016;32795,0584;1664,6722;20:45:00;1013,4087;04:45:00;1500,1594;12:45:00;
23/08/2016;30981,6333;1555,5554;20:45:00;1003,283;03:45:00;1338,1568;12:45:00;
24/08/2016;29908,4703;1503,2318;20:45:00;958,1374;04:45:00;1292,9881;13:45:00;
25/08/2016;24670,6975;1309,2804;20:45:00;849,8039;07:45:00;1029,2773;12:45:00;
26/08/2016;27539,2729;1401,3118;20:45:00;850,9683;03:45:00;1242,897;12:45:00;
27/08/2016;29072,1999;1574,0356;19:45:00;846,3215;03:45:00;1415,8613;16:45:00;
28/08/2016;28987,1185;1554,0601;20:45:00;902,4384;04:45:00;1285,6622;13:45:00;
29/08/2016;32307,1084;1697,9873;20:45:00;955,3892;03:45:00;1407,9304;13:45:00;
30/08/2016;32491,0025;1656,4171;20:45:00;983,9227;03:45:00;1474,9874;12:45:00;
31/08/2016;31427,6766;1625,9293;20:45:00;961,155;03:45:00;1434,2964;12:45:00;
01/09/2016;33550,7033;1795,7529;19:45:00;952,0204;04:45:00;1539,2418;15:45:00;
02/09/2016;34869,0168;1819,6293;20:45:00;1037,023;04:45:00;1594,615;12:45:00;
03/09/2016;32640,959;1696,2102;20:45:00;1049,0471;04:45:00;1407,4809;12:45:00;
04/09/2016;30733,1102;1644,8264;20:45:00;975,8606;07:45:00;1369,4331;12:45:00;
05/09/2016;36084,5893;1862,4931;20:45:00;999,5982;04:45:00;1746,8006;13:45:00;
06/09/2016;36200,8189;1863,4121;19:45:00;1053,7779;04:45:00;1687,8272;13:45:00;
07/09/2016;35669,1942;1806,2192;20:45:00;1066,6163;03:45:00;1644,1309;12:45:00;
08/09/2016;32632,8173;1642,8326;21:45:00;1023,1501;03:45:00;1478,467;12:45:00;
09/09/2016;30266,3099;1490,2017;20:45:00;970,2647;03:45:00;1340,6867;12:45:00;
10/09/2016;26744,9925;1378,3552;20:45:00;904,7417;03:45:00;1204,6073;12:45:00;
11/09/2016;23898,2334;1301,2849;20:45:00;790,944;06:45:00;1017,8358;12:45:00;
12/09/2016;28251,8562;1490,457;20:45:00;829,9162;03:45:00;1284,0769;16:45:00;
13/09/2016;30923,582;1615,5606;20:45:00;888,5605;02:45:00;1430,9956;12:45:00;
14/09/2016;32940,7951;1746,367;20:45:00;928,2256;03:45:00;1561,3745;12:45:00;
15/09/2016;31765,3151;1654,8059;20:45:00;1010,0744;03:45:00;1378,2672;12:45:00;
16/09/2016;30822,6942;1532,9218;20:45:00;988,9439;03:45:00;1380,9754;12:45:00;
17/09/2016;28188,0874;1426,6754;19:45:00;928,1548;04:45:00;1250,9407;12:45:00;
18/09/2016;26363,9701;1429,0025;20:45:00;854,3312;03:45:00;1163,5979;12:45:00;
19/09/2016;31543,9348;1639,2237;20:45:00;933,7266;03:45:00;1471,7334;12:45:00;
20/09/2016;30451,7933;1515,9202;20:45:00;975,4972;03:45:00;1385,3847;12:45:00;
21/09/2016;29231,0396;1443,6313;20:45:00;957,1717;03:45:00;1299,5657;12:45:00;
22/09/2016;28257,0496;1425,8852;19:45:00;895,5923;04:45:00;1273,8882;12:45:00;
23/09/2016;29453,246;1542,0239;20:45:00;899,1236;03:45:00;1328,1811;12:45:00;
24/09/2016;28765,0617;1536,8292;20:45:00;950,7646;04:45:00;1250,2743;12:45:00;
25/09/2016;25914,2519;1414,7129;21:45:00;896,2967;06:45:00;1070,3901;12:45:00;
26/09/2016;29205,7894;1551,5847;20:45:00;941,1703;03:45:00;1296,3544;12:45:00;
27/09/2016;28962,3959;1480,8721;20:45:00;951,3546;04:45:00;1268,2159;12:45:00;
28/09/2016;29003,4896;1561,2656;20:45:00;917,9774;03:45:00;1228,9104;15:45:00;
29/09/2016;30154,443;1591,7986;20:45:00;952,5863;03:45:00;1324,1877;12:45:00;
30/09/2016;30027,4937;1527,992;20:45:00;941,6549;04:45:00;1343,4403;12:45:00;
01/10/2016;27467,7405;1406,6167;20:45:00;942,6505;05:45:00;1187,472;12:45:00;
02/10/2016;25753,9711;1408,0836;20:45:00;836,4884;07:45:00;1118,6967;12:45:00;
03/10/2016;28726,1782;1532,2085;20:45:00;896,123;04:45:00;1282,7399;12:45:00;
04/10/2016;29003,9453;1520,7058;20:45:00;918,1321;03:45:00;1249,0236;13:45:00;
05/10/2016;29159,2635;1513,2809;20:45:00;923,8673;04:45:00;1304,5509;12:45:00;
06/10/2016;28445,3567;1438,8816;19:45:00;924,0293;03:45:00;1256,245;12:45:00;
07/10/2016;29680;1480,5393;19:45:00;909,678;03:45:00;1401,1855;12:45:00;
08/10/2016;28816,6649;1498,9006;20:45:00;942,0354;04:45:00;1297,1312;13:45:00;
09/10/2016;24813,4622;1254,7828;20:45:00;843,7022;06:45:00;1052,6991;12:45:00;
10/10/2016;27288,1259;1425,2174;20:45:00;863,108;03:45:00;1242,4928;12:45:00;
11/10/2016;27983,9906;1425,5897;20:45:00;887,1658;04:45:00;1272,3337;12:45:00;
12/10/2016;28540,5004;1475,2968;20:45:00;900,8861;04:45:00;1294,368;16:45:00;
13/10/2016;27973,2908;1444,5377;20:45:00;889,7544;03:45:00;1313,9352;12:45:00;
14/10/2016;27691,6001;1399,0134;19:45:00;893,1569;03:45:00;1249,3496;12:45:00;
15/10/2016;26182,9288;1320,8729;20:45:00;858,6848;02:45:00;1243,1914;12:45:00;
16/10/2016;23789,49;1270,8086;20:45:00;722,1196;07:45:00;1061,8186;13:45:00;
17/10/2016;26746,0256;1415,3502;20:45:00;807,1313;03:45:00;1206,8445;12:45:00;
18/10/2016;28396,9381;1492,6337;20:45:00;862,6182;03:45:00;1295,8742;12:45:00;
19/10/2016;30289,5861;1584,1579;20:45:00;922,0721;03:45:00;1398,0741;13:45:00;
20/10/2016;30244,2335;1561,8629;20:45:00;962,8917;03:45:00;1360,7413;12:45:00;
21/10/2016;28724,6542;1455,2599;20:45:00;951,1031;04:45:00;1294,3087;12:45:00;
22/10/2016;26014,4784;1362,55;20:45:00;871,2936;06:45:00;1160,0966;12:45:00;
23/10/2016;23696,004;1266,8843;20:45:00;783,2769;06:45:00;1025,1158;12:45:00;
24/10/2016;27417,5707;1452,6663;20:45:00;844,9627;05:45:00;1259,9008;12:45:00;
25/10/2016;28678,2121;1474,7257;20:45:00;905,4155;04:45:00;1297,4787;12:45:00;
26/10/2016;28548,4044;1493,4732;20:45:00;907,3247;04:45:00;1296,307;12:45:00;
27/10/2016;30289,0574;1600,24;20:45:00;913,4166;03:45:00;1407,252;12:45:00;
28/10/2016;29004,9148;1468,2251;21:45:00;954,9654;04:45:00;1290,6916;12:45:00;
29/10/2016;25966,3631;1312,2126;20:45:00;877,3926;05:45:00;1142,9714;12:45:00;
30/10/2016;23493,4747;1231,2886;21:45:00;744,3524;06:45:00;1008,2566;12:45:00;
31/10/2016;27358,4136;1396,786;21:45:00;822,0836;04:45:00;1277,7523;13:45:00;
01/11/2016;27963,5277;1404,1692;20:45:00;816,8231;05:45:00;1333,225;12:45:00;
02/11/2016;27604,111;1483,5253;20:45:00;822,6443;06:45:00;1286,9226;13:45:00;
03/11/2016;27602,9688;1402,338;20:45:00;886,1946;03:45:00;1233,9226;12:45:00;
04/11/2016;27624,6311;1399,2738;20:45:00;876,4238;04:45:00;1268,7632;12:45:00;
05/11/2016;26265,3417;1374,6666;20:45:00;809,3289;05:45:00;1217,5297;12:45:00;
06/11/2016;25425,1008;1360,8415;21:45:00;788,748;05:45:00;1144,9792;13:45:00;
07/11/2016;28970,5917;1436,8151;20:45:00;910,7424;03:45:00;1372,6175;12:45:00;
08/11/2016;28170,1372;1417,3337;20:45:00;898,1262;04:45:00;1296,5011;13:45:00;
09/11/2016;29093,3597;1464,432;20:45:00;904,9282;03:45:00;1365,1664;14:45:00;
10/11/2016;28432,6132;1427,6909;20:45:00;892,8423;05:45:00;1315,5636;14:45:00;
11/11/2016;27433,651;1364,8555;20:45:00;893,9922;05:45:00;1254,6843;12:45:00;
12/11/2016;25597,982;1286,8156;20:45:00;843,9185;05:45:00;1164,4455;12:45:00;
13/11/2016;23648,7277;1251,9592;20:45:00;755,6515;06:45:00;1051,8269;12:45:00;
14/11/2016;28488,6565;1450,0787;20:45:00;812,0749;03:45:00;1350,0082;13:45:00;
15/11/2016;29888,245;1415,7892;20:45:00;924,3206;02:45:00;1428,1762;12:45:00;
16/11/2016;28199,1705;1418,5435;20:45:00;934,0168;03:45:00;1283,297;13:45:00;
17/11/2016;27950,1535;1491,1907;20:45:00;887,6299;05:45:00;1260,4047;12:45:00;
18/11/2016;27610,5311;1383,9698;20:45:00;914,0191;03:45:00;1227,3067;14:45:00;
19/11/2016;26094,1689;1319,3828;20:45:00;851,1188;05:45:00;1169,4717;12:45:00;
20/11/2016;23619,4647;1257,202;20:45:00;732,4011;06:45:00;1040,8731;12:45:00;
21/11/2016;27425,7049;1422,4681;20:45:00;856,5388;03:45:00;1243,0188;13:45:00;
22/11/2016;27782,8714;1436,9587;20:45:00;901,262;05:45:00;1265,5767;12:45:00;
23/11/2016;28500,6737;1455,4224;20:45:00;884,4383;03:45:00;1305,6785;15:45:00;
24/11/2016;29558,1174;1482,4374;20:45:00;927,8158;04:45:00;1371,9635;14:45:00;
25/11/2016;30489,9992;1488,7825;20:45:00;955,2591;03:45:00;1433,5475;14:45:00;
26/11/2016;29070,4833;1361,0016;20:45:00;936,4833;05:45:00;1391,904;13:45:00;
27/11/2016;24972,1332;1282,5641;21:45:00;802,9942;05:45:00;1119,8023;12:45:00;
28/11/2016;28509,0389;1441,9614;21:45:00;869,491;03:45:00;1324,7439;13:45:00;
29/11/2016;29222,4948;1455,5817;20:45:00;886,4611;05:45:00;1357,8818;13:45:00;
30/11/2016;29203,8798;1452,8412;21:45:00;914,4823;03:45:00;1347,7886;15:45:00;
01/12/2016;30269,0172;1496,9477;20:45:00;928,8695;05:45:00;1420,071;15:45:00;
02/12/2016;32287,6458;1576,2203;20:45:00;996,5386;05:45:00;1611,9448;15:45:00;
03/12/2016;29717,2989;1398,3218;21:45:00;973,8296;06:45:00;1397,5521;14:45:00;
04/12/2016;26765,3071;1466,1942;22:45:00;826,5224;05:45:00;1222,1978;15:45:00;
05/12/2016;32311,6563;1572,4845;20:45:00;973,6021;05:45:00;1592,908;14:45:00;
06/12/2016;31127,5944;1528,131;20:45:00;981,8875;05:45:00;1428,351;13:45:00;
07/12/2016;30426,3972;1518,3513;20:45:00;978,8563;05:45:00;1427,2686;12:45:00;
08/12/2016;30103,0515;1461,0291;20:45:00;986,9256;04:45:00;1379,2687;14:45:00;
09/12/2016;29006,7832;1430,3182;20:45:00;939,0479;05:45:00;1346,6319;12:45:00;
10/12/2016;28539,2677;1506,2957;21:45:00;944,3994;05:45:00;1357,1257;16:45:00;
11/12/2016;27062,7054;1369,1885;21:45:00;884,0955;07:45:00;1180,5244;14:45:00;
12/12/2016;32537,4431;1614,93;20:45:00;962,5894;05:45:00;1612,2884;15:45:00;
13/12/2016;30710,8989;1460,3698;20:45:00;1027,8309;04:45:00;1381,7138;13:45:00;
14/12/2016;29065,0286;1410,6758;20:45:00;948,6893;05:45:00;1302,0387;16:45:00;
15/12/2016;29776,7841;1467,493;21:45:00;969,8903;05:45:00;1502,1977;15:45:00;
16/12/2016;31353,5148;1525,1509;20:45:00;972,3788;05:45:00;1484,6027;13:45:00;
17/12/2016;31063,2013;1458,6648;20:45:00;956,897;05:45:00;1496,4054;14:45:00;
18/12/2016;29031,1371;1370,9111;21:45:00;1005,3766;06:45:00;1378,7194;12:45:00;
19/12/2016;30132,8683;1475,7186;20:45:00;976,6094;04:45:00;1409,5645;16:45:00;
20/12/2016;31010,7973;1448,1565;21:45:00;959,7415;05:45:00;1530,7484;13:45:00;
21/12/2016;33269,5534;1608,3721;21:45:00;989,2529;05:45:00;1652,5802;15:45:00;
22/12/2016;34501,8511;1591,5753;21:45:00;1113,787;05:45:00;1653,3797;15:45:00;
23/12/2016;31459,0061;1491,4995;21:45:00;1090,6231;04:45:00;1443,4737;13:45:00;
24/12/2016;29010,2821;1448,9847;20:45:00;936,194;05:45:00;1345,2428;16:45:00;
25/12/2016;24663,6546;1247,2293;21:45:00;821,0937;07:45:00;1102,1339;12:45:00;
26/12/2016;28697,5144;1423,1434;20:45:00;935,959;03:45:00;1364,4796;14:45:00;
27/12/2016;28916,5106;1524,6101;19:45:00;936,6799;04:45:00;1295,4629;13:45:00;
28/12/2016;29878,3055;1559,9263;19:45:00;912,4534;06:45:00;1391,372;14:45:00;
29/12/2016;32537,5909;1593,241;21:45:00;1027,0933;05:45:00;1572,846;14:45:00;
30/12/2016;33321,0484;1600,8513;21:45:00;1059,8411;05:45:00;1587,546;15:45:00;
31/12/2016;32188,3849;1547,6567;20:45:00;1051,5986;05:45:00;1551,7421;14:45:00;
01/01/2017;28646,3415;1394,0371;20:45:00;1023,073;08:45:00;1237,5544;16:45:00;
02/01/2017;31321,0802;1577,8537;21:45:00;997,4802;05:45:00;1485,6871;14:45:00;
03/01/2017;29657,4947;1379,0603;21:45:00;1050,3283;06:45:00;1369,7079;12:45:00;
04/01/2017;29365,7188;1499,864;22:45:00;942,7706;04:45:00;1336,8338;16:45:00;
05/01/2017;29730,3575;1408,6893;20:45:00;978,0787;05:45:00;1397,5599;13:45:00;
06/01/2017;27674,7989;1415,9283;21:45:00;919,7442;05:45:00;1242,1004;14:45:00;
07/01/2017;29527,664;1539,2475;21:45:00;914,4956;05:45:00;1392,3801;15:45:00;
08/01/2017;29070,6832;1487,6982;21:45:00;972,9403;08:45:00;1298,0853;13:45:00;
09/01/2017;32746,4697;1601,9931;20:45:00;1007,8927;05:45:00;1612,3305;14:45:00;
10/01/2017;30029,15;1477,9153;21:45:00;990,3102;03:45:00;1395,4448;14:45:00;
11/01/2017;30481,6751;1560,3927;21:45:00;949,7499;05:45:00;1458,2554;14:45:00;
12/01/2017;32400,6839;1610,4753;21:45:00;985,3313;05:45:00;1610,9971;15:45:00;
13/01/2017;32677,6255;1438,8511;21:45:00;1114,6221;05:45:00;1647,0655;12:45:00;
14/01/2017;27986,1383;1429,3015;21:45:00;967,8995;05:45:00;1245,6895;14:45:00;
15/01/2017;26193,8216;1366,6396;20:45:00;878,96;06:45:00;1108,7623;12:45:00;
16/01/2017;30351,3764;1522,1201;21:45:00;983,8664;03:45:00;1419,6439;14:45:00;
17/01/2017;31918,03;1601,372;21:45:00;1009,1459;05:45:00;1513,5616;13:45:00;
18/01/2017;32060,2665;1520,9926;21:45:00;1028,5513;05:45:00;1547,2351;13:45:00;
19/01/2017;32857,8609;1632,6895;21:45:00;1026,2546;05:45:00;1633,7103;15:45:00;
20/01/2017;33437,3832;1588,081;21:45:00;1085,7082;05:45:00;1615,936;15:45:00;
21/01/2017;31682,1493;1537,212;21:45:00;1032,075;05:45:00;1499,8514;15:45:00;
22/01/2017;29480,5389;1469,4175;22:45:00;968,688;06:45:00;1364,4961;15:45:00;
23/01/2017;33712,1424;1662,2045;21:45:00;1113,9757;04:45:00;1665,6382;14:45:00;
24/01/2017;34938,9086;1634,843;22:45:00;1133,7019;05:45:00;1793,5321;14:45:00;
25/01/2017;30904,8109;1473,3541;20:45:00;1029,0009;04:45:00;1415,5921;14:45:00;
26/01/2017;29174,1576;1423,3548;20:45:00;991,9387;05:45:00;1346,603;12:45:00;
27/01/2017;29259,8948;1460,7921;21:45:00;967,4178;03:45:00;1388,0543;14:45:00;
28/01/2017;28048,2186;1413,819;20:45:00;953,4528;06:45:00;1273,8204;14:45:00;
29/01/2017;27980,9059;1504,0131;22:45:00;860,5703;06:45:00;1299,8965;14:45:00;
30/01/2017;36440,7912;1793,8286;22:45:00;1128,5852;05:45:00;1847,8917;14:45:00;
31/01/2017;36326,8254;1550,5478;21:45:00;1243,4342;05:45:00;1789,6265;13:45:00;
01/02/2017;33982,5727;1582,1462;21:45:00;1102,7693;04:45:00;1673,2478;12:45:00;
02/02/2017;31867,0971;1553,8966;21:45:00;923,9472;03:45:00;1558,4159;14:45:00;
03/02/2017;32831,5658;1548,0538;21:45:00;1078,0354;05:45:00;1599,0022;14:45:00;
04/02/2017;30576,6637;1469,2211;21:45:00;1052,8236;06:45:00;1428,5072;12:45:00;
05/02/2017;25335,787;1244,0193;21:45:00;868,2046;07:45:00;1076,5716;12:45:00;
06/02/2017;27614,7571;1400,2967;21:45:00;870,3273;03:45:00;1276,8169;12:45:00;
07/02/2017;28798,1411;1416,7323;20:45:00;938,7162;03:45:00;1329,3321;13:45:00;
08/02/2017;29874,4171;1510,0122;21:45:00;972,7857;05:45:00;1359,5492;15:45:00;
09/02/2017;31300,692;1573,1373;21:45:00;995,4612;04:45:00;1476,3861;15:45:00;
10/02/2017;31905,9617;1515,9252;20:45:00;1056,4661;04:45:00;1500,0815;14:45:00;
11/02/2017;29086,3867;1450,1877;20:45:00;986,7467;06:45:00;1308,4958;13:45:00;
12/02/2017;26816,0382;1356,1783;20:45:00;901,5944;07:45:00;1180,2462;14:45:00;
13/02/2017;30298,8982;1466,957;20:45:00;981,9313;04:45:00;1531,6173;13:45:00;
14/02/2017;31377,9473;1533,8207;21:45:00;977,031;03:45:00;1515,3263;15:45:00;
15/02/2017;32329,5008;1590,8372;21:45:00;1043,0377;04:45:00;1535,331;15:45:00;
16/02/2017;33574,5361;1670,0901;20:45:00;1047,2458;03:45:00;1641,8285;14:45:00;
17/02/2017;33648,4394;1649,9954;20:45:00;1068,6925;05:45:00;1636,9591;15:45:00;
18/02/2017;30275,9226;1462,9567;20:45:00;1055,1892;04:45:00;1343,3561;14:45:00;
19/02/2017;28129,4278;1481,4983;20:45:00;860,0365;06:45:00;1302,2807;16:45:00;
20/02/2017;34930,8873;1752,8696;20:45:00;1073,6102;05:45:00;1757,247;14:45:00;
21/02/2017;35924,7362;1783,0748;20:45:00;1181,1486;03:45:00;1809,7402;13:45:00;
22/02/2017;35397,5206;1703,0061;21:45:00;1084,8998;05:45:00;1770,4477;14:45:00;
23/02/2017;35286,2172;1749,562;21:45:00;933,8167;06:45:00;1870,9836;15:45:00;
24/02/2017;36619,1888;1670,9673;21:45:00;1206,0703;04:45:00;1830,3632;16:45:00;
25/02/2017;33934,1596;1638,326;20:45:00;1130,9922;06:45:00;1606,7715;14:45:00;
26/02/2017;31151,2375;1506,2798;20:45:00;1057,4778;06:45:00;1436,2846;14:45:00;
27/02/2017;33999,0019;1647,6472;20:45:00;1134,8178;06:45:00;1641,6301;15:45:00;
28/02/2017;34327,0537;1672,8743;21:45:00;1147,6457;06:45:00;1646,9485;14:45:00;
01/03/2017;35953,507;1683,4641;21:45:00;1166,4079;04:45:00;1765,7958;15:45:00;
02/03/2017;36324,3481;1841,3657;20:45:00;1151,9485;04:45:00;1815,5721;15:45:00;
03/03/2017;31883,1517;1395,1763;21:45:00;1197,3022;05:45:00;1436,2869;13:45:00;
04/03/2017;26636,1986;1333,8867;20:45:00;952,951;04:45:00;1185,2681;13:45:00;
05/03/2017;24035,9179;1229,3792;22:45:00;790,6824;07:45:00;1043,6763;16:45:00;
06/03/2017;29107,0544;1492,6646;20:45:00;864,4354;03:45:00;1397,3613;15:45:00;
07/03/2017;29338,4734;1405,6201;20:45:00;947,0791;02:45:00;1373,9338;13:45:00;
08/03/2017;30337,0602;1535,6981;21:45:00;962,1457;03:45:00;1421,4254;14:45:00;
09/03/2017;29585,1916;1451,3262;20:45:00;1043,6057;02:45:00;1325,1288;13:45:00;
10/03/2017;27770,9458;1347,1318;19:45:00;866,5431;03:45:00;1286,1766;14:45:00;
11/03/2017;24974,7006;1303,524;19:45:00;765,7557;06:45:00;1126,53;12:45:00;
12/03/2017;23096,3078;1231,4691;20:45:00;788,1713;04:45:00;989,6895;12:45:00;
13/03/2017;26635,5903;1365,2038;20:45:00;833,8082;03:45:00;1197,6802;12:45:00;
14/03/2017;27986,7474;1432,5332;20:45:00;850,084;03:45:00;1298,2536;12:45:00;
15/03/2017;28313,9467;1449,4466;19:45:00;900,2429;02:45:00;1289,7246;12:45:00;
16/03/2017;26985,194;1374,9869;20:45:00;862,6696;03:45:00;1222,7937;12:45:00;
17/03/2017;26627,5325;1360,8275;20:45:00;854,6086;03:45:00;1225,3552;12:45:00;
18/03/2017;24944,7501;1306,4808;20:45:00;856,3169;03:45:00;1110,0228;12:45:00;
19/03/2017;23193,9948;1263,1693;20:45:00;756,8289;06:45:00;995,8396;12:45:00;
20/03/2017;27137,3994;1465,5066;20:45:00;844,0612;03:45:00;1231,7805;12:45:00;
21/03/2017;28190,975;1471,8552;20:45:00;891,415;03:45:00;1271,1423;13:45:00;
22/03/2017;28536,4316;1484,2317;20:45:00;898,6778;02:45:00;1301,9731;13:45:00;
23/03/2017;28925,1738;1457,3661;19:45:00;937,6075;04:45:00;1355,205;13:45:00;
24/03/2017;29086,7765;1423,5663;20:45:00;925,2969;04:45:00;1345,4137;13:45:00;
25/03/2017;27253,2576;1412,5349;19:45:00;926,3965;04:45:00;1206,1168;14:45:00;
26/03/2017;25376,6583;1322,2607;20:45:00;862,7038;06:45:00;1114,4869;16:45:00;
27/03/2017;29539,191;1495,7343;20:45:00;923,8239;03:45:00;1364,6806;12:45:00;
28/03/2017;29840,6418;1530,4446;20:45:00;981,3304;03:45:00;1349,4337;12:45:00;
29/03/2017;29627,9827;1472,146;20:45:00;948,8655;03:45:00;1344,7478;12:45:00;
30/03/2017;29621,5723;1488,6594;20:45:00;927,8624;04:45:00;1411,2517;14:45:00;
31/03/2017;28989,4648;1426,573;20:45:00;931,0261;03:45:00;1358,7975;12:45:00;
01/04/2017;27037,549;1359,8153;19:45:00;924,5206;04:45:00;1217,2264;12:45:00;
02/04/2017;24899,7114;1316,248;19:45:00;834,9276;08:45:00;1044,6372;12:45:00;
03/04/2017;28668,5874;1425,7231;19:45:00;907,9734;05:45:00;1309,4132;13:45:00;
04/04/2017;29241,3767;1454,9954;20:45:00;900,9012;03:45:00;1355,6597;12:45:00;
05/04/2017;29060,2091;1453,5401;19:45:00;932,883;03:45:00;1332,5328;14:45:00;
06/04/2017;27900,007;1380,4206;21:45:00;902,3332;03:45:00;1254,744;12:45:00;
07/04/2017;28266,5514;1421,4209;20:45:00;897,1447;03:45:00;1302,6694;12:45:00;
08/04/2017;26852,7493;1398,9935;19:45:00;884,7102;03:45:00;1190,849;13:45:00;
09/04/2017;24798,7138;1248,4068;19:45:00;843,5946;07:45:00;1092,6238;13:45:00;
10/04/2017;27408,4234;1347,1173;19:45:00;871,7949;04:45:00;1406,7644;14:45:00;
11/04/2017;26246,6082;1343,6198;19:45:00;860,8415;04:45:00;1166,1223;12:45:00;
12/04/2017;26132,0374;1356,5535;19:45:00;862,5527;03:45:00;1170,5351;13:45:00;
13/04/2017;25103,9709;1340,5403;20:45:00;842,5342;04:45:00;1103,2143;12:45:00;
14/04/2017;23705,0749;1228,527;21:45:00;798,0968;05:45:00;1014,6702;12:45:00;
15/04/2017;24288,8457;1274,751;19:45:00;835,6363;03:45:00;1030,3264;12:45:00;
16/04/2017;23327,7713;1221,7383;21:45:00;787,2333;07:45:00;1035,5788;12:45:00;
17/04/2017;26748,7847;1432,5323;23:45:00;828,3818;02:45:00;1163,5585;13:45:00;
18/04/2017;27722,5205;1559,4662;23:45:00;855,1578;03:45:00;1213,1886;13:45:00;
19/04/2017;27973,4993;1466,4026;20:45:00;866,8488;03:45:00;1352,5011;14:45:00;
20/04/2017;28478,0623;1442,1022;19:45:00;884,9509;02:45:00;1315,382;13:45:00;
21/04/2017;27270,6287;1384,9956;19:45:00;723,764;05:45:00;1195,6602;16:45:00;
22/04/2017;25992,3072;1373,55;19:45:00;768,7372;06:45:00;1177,2043;12:45:00;
23/04/2017;24336,0334;1370,2254;20:45:00;792,2509;07:45:00;1024,2623;12:45:00;
24/04/2017;27142,4207;1413,6249;20:45:00;836,0822;03:45:00;1331,3869;12:45:00;
25/04/2017;28788,0065;1458,8137;21:45:00;882,6597;03:45:00;1298,486;12:45:00;
26/04/2017;29423,3416;1579,184;20:45:00;819,9894;05:45:00;1439,8403;14:45:00;
27/04/2017;29189,7649;1512,5259;19:45:00;820,3206;06:45:00;1362,1041;12:45:00;
28/04/2017;28952,7996;1458,5302;22:45:00;903,5442;03:45:00;1325,5834;14:45:00;
29/04/2017;26124,7224;1309,7881;19:45:00;820,3894;06:45:00;1152,1721;14:45:00;
30/04/2017;23775,7233;1230,9144;20:45:00;813,2713;04:45:00;1009,0343;12:45:00;
01/05/2017;22422,7692;1264,3522;19:45:00;746,5481;05:45:00;965,5365;12:45:00;
02/05/2017;27313,1043;1436,1658;20:45:00;799,6283;02:45:00;1225,0933;13:45:00;
03/05/2017;28191,8487;1471,9571;19:45:00;865,1803;03:45:00;1248,8205;12:45:00;
04/05/2017;28315,0035;1472,8713;20:45:00;866,2209;03:45:00;1276,2194;12:45:00;
05/05/2017;28290,0162;1437,1612;19:45:00;882,5164;02:45:00;1263,1748;12:45:00;
