,0
2020-04-04,-12161.195108695654
2020-04-05,-17690.34653726709
2020-04-06,-2421.110822981369
2020-04-07,6104.144891304313
2020-04-08,7081.9791770186275
2020-04-09,8696.376319875766
2020-04-10,-5159.859394409956
2020-04-11,-13291.875108695676
2020-04-12,-15392.823680124216
2020-04-13,5944.032034161501
2020-04-14,11163.93489130435
2020-04-15,5929.596319875767
2020-04-16,6959.390605590073
2020-04-17,7767.687748447206
2020-04-18,-549.5993944099464
2020-04-19,-13578.460822981375
2020-04-20,3076.8506055900652
2020-04-21,6664.8377484472
2020-04-22,2362.66917701863
2020-04-23,4178.30203416149
2020-04-24,7656.726319875772
2020-04-25,-5435.296537267073
2020-04-26,-14300.843680124235
2020-04-27,175.1834627329372
2020-04-28,3143.4406055900618
2020-04-29,4930.056319875759
2020-04-30,14908.362034161459
2020-05-01,-12820.08653726711
2020-05-02,-16298.470822981384
2020-05-03,-19045.03939440992
2020-05-04,-2205.7493944099406
2020-05-05,-758.1608229813573
2020-05-06,-2203.602251552802
2020-05-07,2563.630605590064
2020-05-08,3684.0320341615006
2020-05-09,-8530.27510869567
2020-05-10,-18728.20368012425
2020-05-11,-1238.8465372670908
2020-05-12,4613.150605590054
2020-05-13,2291.522034161462
2020-05-14,4501.283462732914
2020-05-15,1051.5148913043377
2020-05-16,-10408.050822981371
2020-05-17,-17522.803680124227
2020-05-18,-1949.750822981383
2020-05-19,4432.1634627328895
2020-05-20,10599.426319875784
2020-05-21,-7563.986537267105
2020-05-22,-991.5751086956589
2020-05-23,-13543.76939440993
2020-05-24,-21851.890822981397
2020-05-25,-6914.75939440995
2020-05-26,-3109.5565372670826
2020-05-27,6.727748447185149
2020-05-28,1919.8291770186333
2020-05-29,3594.5977484471805
2020-05-30,-9982.232251552807
2020-05-31,-17816.55939440994
2020-06-01,589.6658540372446
2020-06-02,8394.290139751538
2020-06-03,358.83728260867065
2020-06-04,3118.558711180114
2020-06-05,5544.930139751552
2020-06-06,-3247.7027173913084
2020-06-07,-9115.615574534197
2020-06-08,9968.747282608703
2020-06-09,10394.01013975154
2020-06-10,8560.04156832298
2020-06-11,10973.34728260868
2020-06-12,7547.211568322964
2020-06-13,-3891.8470031056204
2020-06-14,-14033.145574534195
2020-06-15,4471.512996894395
2020-06-16,5114.934425465821
2020-06-17,7097.800139751518
2020-06-18,8473.110139751545
2020-06-19,7432.771568322962
2020-06-20,-206.28128881991142
2020-06-21,-13175.798431677045
2020-06-22,3573.3015683229605
2020-06-23,3262.400139751524
2020-06-24,613.4387111800897
2020-06-25,10611.177282608667
2020-06-26,9025.511568322952
2020-06-27,-2645.815574534179
